Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Y
3.0046,13,1577,93,660,154,34.377487,158.298195,7738.88172185341,527803.2749642456,708727.5725120682,672518.4781493259,16891.167343663106,140971.0
8.5439,10,3666,333,1429,1252,22.394712,74.211881,21671.7733573238,114569.93489668943,153887.92680687935,650722.2489879275,156432.9821373441,84421.0
1.8739,45,2222,510,756,445,-54.87388,104.660989,8243.61858372168,859593.0050712269,1077240.1748741213,33956.700846063744,610761.8009353783,247289.0
3.377,33,1714,266,1167,503,-54.9927495,-78.853099,2487.562129334499,78037.85649770712,419009.1169195995,550542.6628374658,551111.3169271015,435928.0
2.5022,36,791,387,1194,28,-83.1934015,-173.876482,22208.51959511348,74353.57291971367,138743.5023185321,508730.2149549752,581500.8961949148,140198.0
3.8937,22,3454,13,985,43,28.2841325,-89.658598,20562.49963038112,62813.17738659288,209339.06652386973,506225.39202600124,569417.6192069717,101754.0
3.845,25,4588,229,1582,243,-53.403085,-9.469235,36275.12852301171,62499.35097182829,205054.79264063548,404559.51707990334,569366.0910460739,134840.0
4.3154,13,3171,326,1058,152,24.2214315,-77.873362,4549.365794927245,595389.7372013992,711869.7470026036,46130.52841143279,36079.770100000336,47401.0
4.6323,38,842,415,630,220,41.3384295,169.29408,27747.036059662925,48667.24556515976,173831.24737753972,430843.2654161362,595475.1786379451,165289.0
6.2835,13,218,392,358,33,12.42838,166.084349,22842.148138101198,14855.782126013535,624099.0387846533,427642.36047420395,76629.27283794139,80517.0
9.1962,15,644,69,1335,279,86.5844155,-136.544183,5800.012819300516,466765.81827206,13258.34015735004,3100.082636588172,4205.302697543168,88008.0
4.0616,29,5148,301,1010,168,89.565,-71.947569,7104.018270931384,420610.00193037646,817985.1521155947,69177.11442606001,165307.5804179284,139982.0
2.34,51,7576,367,914,292,-41.8958155,80.653809,16720.23541385642,19803.84906366417,169300.1775840571,386753.3084070737,374380.7163161168,110054.0
2.809,52,1580,725,1040,157,-84.143164,89.792065,9143.219439821363,187991.72680652756,176321.0808898154,73969.72499470902,750293.2015384536,294012.0
7.8009,34,4004,386,874,228,69.552032,164.902316,14655.826743815032,135563.82117998827,226126.08052034452,472865.0269343958,628788.723927292,154742.0
5.2541,13,805,394,257,8,80.2532535,110.193935,3831.6443661318394,586797.7766728665,685679.791962334,196462.24715501076,225014.57973572903,57820.0
6.7302,39,2044,199,1472,241,-7.879658,114.871543,6825.476686781238,364860.5965220665,94713.89173983099,39207.82282115762,135643.56097102238,342245.0
4.8242,39,1188,231,719,258,58.875869,37.282855,22064.053837956468,94806.21115072983,215513.23004223732,432095.60985860747,551980.4667998113,161370.0
5.0571,18,1962,488,400,419,30.5237115,-127.374124,5086.68768937932,531273.1227816709,722161.467362299,52779.89417818449,144210.01043148525,60688.0
3.9008,35,1679,266,142,336,-68.5558415,-57.110854,95734.82145572273,15086.329273545769,213285.10480497612,487747.8771718865,542742.4483366167,208420.0
5.3981,40,2932,284,1072,171,48.9466255,-57.213061,47697.190117888385,511379.0004137913,776877.9878882887,216644.2896077198,123842.68646009547,97260.0
4.2262,2,3772,546,20,172,-45.125449,100.022548,2087.609694015462,536001.8251749036,724392.4164239392,340425.37460670865,173560.7340978838,141565.0
2.8935,14,2048,258,147,233,11.20441,-129.849845,15007.537987311001,499774.83491796383,696065.2808661123,50281.20036997345,3147.4721736467645,72827.0
2.9822,37,2509,146,1221,995,41.693248,134.816215,25654.050354857703,41481.777307386554,214573.89614773274,476085.5087979382,510580.5196228255,155880.0
7.7574,25,3818,274,1918,318,-10.3913865,-105.357688,6333.295903059527,188797.52407313033,445115.032772443,648321.6971539012,232443.88240531628,157733.0
3.3991,30,2879,264,1279,383,-44.2419705,18.72432,26069.289347525504,33346.01489640816,206634.00927321208,492787.0082217078,710671.0524465144,263256.0
2.1787,13,2637,211,3034,283,17.899908,82.476616,219613.94880540314,296876.66129563376,178112.69135196705,485378.61916317453,712926.0985649072,56790.0
2.7645,52,2508,213,458,4,78.140424,-21.43575,5687.508459886835,597569.5779073344,4126.573392567533,62217.1844341031,193579.86607142608,112769.0
2.3131,11,2009,318,500,228,40.0379415,36.94185,7843.0307775747715,314767.0524623413,766064.5192299571,88176.02265321412,63574.591839549714,84093.0
3.3236,38,1744,2,58,38,19.4857945,-10.703883,24739.823902599826,505975.45519110176,710203.3408193786,16894.167246397585,739508.1275850217,66376.0
3.6742,18,4572,529,5300,1078,-69.9188325,-111.948618,90764.2179102774,47703.14619762605,4657.16582074147,669149.8546618446,765539.5203077313,176791.0
3.8899,3,1951,149,1976,286,13.871833,170.178396,24941.810654675195,579806.507525678,156681.93837668563,30700.125397870008,675586.329163819,184892.0
6.1643,35,6089,547,1676,1509,-52.0532035,-98.882697,24583.129434406612,63662.329794426,184516.71913166778,524852.1588676355,584239.5881769101,182336.0
2.7122,9,1518,440,1973,671,-10.5953045,-148.292012,39077.19631637802,17888.82367250882,170855.46394053398,443866.1444749962,593778.4839114933,206879.0
5.7979,11,4488,294,1155,86,51.04995,147.596782,7886.354440822902,185948.52521075317,729839.7597477338,129883.82684763837,545454.1041398145,272426.0
3.9492,33,1582,232,1225,673,-3.899182,104.453181,19206.528749650934,283754.8149321486,229302.36503953376,1487.9119723974554,627386.6461788913,136040.0
3.7666,14,1372,257,351,316,0.1122725,145.235771,14568.436705294094,537148.7545681947,634779.7799957298,53013.02706082747,27024.150671323965,75354.0
8.0207,46,162,507,535,283,9.214377,-38.059979,6282.8005166478215,176446.63509171095,211848.10920694907,528507.5705412852,540839.0981721523,306784.0
4.8363,24,1702,596,542,74,71.5487205,110.247086,22834.010568862388,532755.2261233334,835092.0576927715,130285.72164099356,37142.35723833964,335890.0
2.4823,43,6,63,274,256,-47.8794615,-179.409323,7139.823878962957,570829.0239613096,738822.3506626774,13824.893514511275,272257.90779833717,81975.0
4.6319,20,2122,454,1883,282,53.3244915,-59.031762,5869.9811659179895,19632.21351922757,194789.5139389536,411047.3153968981,534145.1730717365,177337.0
7.1444,8,22234,360,748,344,42.8195115,98.700135,3577.384659612048,482823.808695694,771752.3825594687,197141.5765578652,225193.45051391888,126627.0
4.6586,10,2526,617,1210,258,59.660941,67.581125,6876.976159966853,216271.7001756608,754996.3762043694,291401.80135299824,781335.886184383,180711.0
3.4214,52,1527,94,1255,183,-60.2830345,131.115014,8309.094529914832,196238.43022809282,368061.5356086156,481629.9242692371,294907.127689674,209849.0
4.204,41,4836,202,1219,377,-25.4561565,127.334601,36296.001056759895,66688.64443079934,236439.95422341608,408855.47806999716,530339.5552397398,177442.0
5.7558,3,477,175,255,250,4.996221,-38.727966,12773.211461288633,583212.3821252013,568939.8736552967,36081.39360025011,714706.9292948014,51101.0
9.126,32,1972,208,1184,162,84.67174,-66.223645,88153.38356693494,33262.22698358734,234850.37312014474,455783.4128978733,557210.3396768024,79237.0
6.571,13,2326,557,1319,732,-12.668524,127.722259,47012.06303171702,322444.36447644833,154890.04133114315,513347.21165216604,622716.6905608486,398115.0
3.7752,11,1815,232,998,253,32.9779275,-137.81334,2696.795456583809,145553.73830911907,169777.33410386308,645251.5196601917,83060.26190874037,469580.0
4.4567,44,1093,561,1005,94,-84.3572455,-23.144511,56060.353793718416,93530.07565354039,225989.4127528246,437963.2214358015,547087.4373348317,235601.0
12.4346,15,2512,497,850,43,2.308294,123.897537,3326.3169754775768,581129.2762479864,673262.5687422899,429162.130016489,237453.5488055883,91756.0
7.3631,13,2282,13,1774,330,-34.0532975,34.438707,6233.528235472671,550979.8753954369,786995.2281251873,19195.975662981855,116195.01725880678,279741.0
2.3174,20,12896,305,1139,356,-77.4684385,39.431818,6353.534180235853,590140.9195833837,705178.6747268917,78941.861358521,145376.33442360483,66716.0
5.432,22,2863,383,923,175,20.0695835,170.993943,58093.1070949796,5168.507194223363,814088.9731223292,487733.98317809706,775787.5752933117,292034.0
5.7,32,3797,491,1027,688,-86.810303,-3.874265,3857.490439541824,30995.048901727547,1087409.8285912927,17862.988205246056,188182.98971947303,184571.0
6.3367,39,2971,275,3083,548,-77.5792965,85.544337,8691.821660980799,91829.68445979882,176595.9586383457,516131.51006207056,605778.2826773718,129122.0
7.3107,38,1428,277,1449,336,2.594832,126.323198,21000.667950206356,25615.333162096227,186294.93559831876,430233.8375765139,589455.6569173125,310324.0
3.7049,39,2002,403,474,262,-18.9681275,-68.963032,12941.146668622581,93901.75903130698,226406.96095280765,499312.9600156016,635358.1104699561,161755.0
2.9689,12,1965,724,391,315,-60.791728,-123.507068,62267.03848304282,214556.02547440596,10449.98945388337,728934.3731036033,585711.0170972187,138944.0
4.5171,52,2547,256,195,10,-37.395075,-17.414259,111318.31867300933,544272.8015109532,729914.4232071692,682314.34220233,47844.89544982308,125427.0
6.8311,19,2161,562,786,454,-76.748442,5.346976,13808.26109772732,208962.8513831245,3869.9247564080333,179147.3123145216,112642.56531059011,98749.0
1.9224,17,1993,262,1527,159,-35.5674315,92.633982,160691.90494542944,642862.9751512372,759291.6480971798,32541.258345285714,2336.5405543364286,47943.0
4.667,50,4398,266,388,308,23.9869815,-49.120765,10692.181923076461,457453.21421188116,621402.787597638,143063.1843148304,142012.71872204135,126562.0
8.2229,36,1753,101,737,13,30.051875,10.142724,20224.58148822138,127198.97023227494,676151.5167515146,517500.84660413547,119700.33729707256,327095.0
2.9152,35,2388,571,366,684,57.138234,172.48878,20495.617522910332,58544.087324597094,214862.65958924967,474744.41044482286,550570.8310666418,125946.0
4.5438,28,247,442,725,172,52.831187,83.581221,23323.75499055541,10605.034136932423,205254.23517994615,454703.9821413673,575341.9025107083,235837.0
2.8594,18,2461,239,1740,1018,-0.6912535,168.536208,15467.428848676424,550255.3424805154,748548.4870035782,651752.8956789222,220776.08296658748,155207.0
5.4697,46,4162,76,2415,53,-13.662698,7.990048,5593.582747005951,724167.1720337826,539110.9930104727,5158.480248668673,765517.5727790028,218683.0
3.3507,52,6902,119,222,39,-36.407305,44.751388,4483.544128704096,243301.69896963518,1105176.0171304261,580542.475250338,26106.56726549236,109384.0
5.9889,42,779,87,385,52,88.8104065,177.035311,6811.697744735623,696107.2491879776,944651.0155594981,302658.6581738006,75531.46226172439,439151.0
5.5909,3,2736,288,1188,522,-8.034027,173.995872,6184.817515944143,362764.90655858733,822944.2872856017,708216.3378109083,748845.4885001429,279150.0
3.7384,34,477,419,826,446,30.454253,95.68076,11361.47546822796,62021.0707854384,178011.6630313544,468621.89024313795,627022.8869573155,423058.0
4.4097,37,596,749,1041,330,-64.1337135,99.898537,22484.576208094048,22212.60137580615,166590.29794533164,424567.73308654,520793.8334272318,126834.0
4.8408,12,1912,337,1587,111,-85.209436,-60.517099,7173.621062108843,36428.69814128846,115136.19429913163,630216.6918213798,61184.25708911538,352354.0
2.8517,4,2799,320,902,369,27.2304125,132.571979,129431.39288398126,516020.2638357591,215404.5476650625,815887.4323617639,318240.9398178597,125825.0
5.936,34,5765,170,1206,421,44.3244115,79.683027,27662.834904552292,154185.98870255818,724870.0270747079,139308.59175454755,65008.07342794584,480276.0
6.1309,20,1903,224,1091,350,-9.7011525,45.198291,51731.06551866166,66583.57406067855,217930.48965699933,407019.8941303417,710545.3500456921,318826.0
5.5741,30,1622,355,700,125,69.7501025,-18.11055,56519.05103670409,22003.94004943611,137071.8511041607,465303.04078865825,594174.2908970622,478755.0
4.2167,35,1082,507,1271,962,-58.0871615,-96.955975,10629.363310083001,205044.80711905836,231673.08660653143,453492.9457904609,565552.808385659,147568.0
3.474,19,2261,389,1167,378,-61.555127,96.905089,184500.15864179112,587896.397197146,748802.9413290592,628973.5239637273,736557.2776880546,435554.0
4.3861,37,1105,122,1022,161,-73.544234,-132.201434,27903.29050092236,52785.51683029476,211829.70155965886,497038.1973740968,538778.574324012,229019.0
2.4693,23,1054,461,2537,321,69.5060695,-175.306716,10249.284203354933,211706.60203874213,208580.95210547445,511498.2118579646,393232.53115799796,324873.0
3.5528,37,5850,487,260,265,3.463439,109.554434,71496.3687201215,599667.7900276762,657547.314085065,189222.4533899422,206512.27689476666,233370.0
2.7436,33,23846,509,2188,612,-67.391595,8.508201,2113.075168209132,601430.2948407639,972850.456214947,61295.05215094405,201902.68798451757,140123.0
5.8814,15,791,678,437,584,-16.6352015,46.283459,11122.185274831263,585993.9931930031,41876.37659976947,288390.4774526392,8574.49235464218,283327.0
2.9996,25,1280,213,561,80,-64.348873,-107.217573,132853.16738152437,426340.89420820976,732547.4134297046,261725.0538608189,19363.191665801212,120501.0
4.2527,11,6059,484,1497,299,79.408794,-105.416503,28665.323462204222,617227.1474878507,654760.2715329403,75921.94072197957,306433.12284993846,110269.0
5.6554,19,2967,132,1761,317,31.366248,-54.450777,4158.97089164817,176732.01109012074,762644.4826648152,76288.35995482965,9694.268338511312,170993.0
3.2902,3,4263,294,1764,225,31.842526,82.629067,80953.93537794093,553979.3109842346,4405.901357172551,127028.84830689293,135526.97357597537,440880.0
4.4564,31,2218,376,573,135,-44.047874,-37.735938,44864.987446647785,25874.73912483627,196006.30569565643,454381.6530870658,535641.4964845952,235006.0
3.1372,34,2924,384,882,243,28.6791015,147.727719,19921.678476899753,66564.78115344464,171043.39844465326,442172.6952705434,592657.1997270946,405713.0
4.3553,10,3623,61,1242,402,-25.415235,80.76607,3205.9248734291723,553626.2911840008,721381.5318799341,322892.6855922787,438575.2659733545,127696.0
6.4018,11,1645,116,1839,195,73.162241,-125.29495,1317.393736777746,579489.8536182521,537661.1464255675,436121.9724745382,579571.3338960302,132490.0
5.8322,52,1386,582,774,490,28.1856425,-171.801448,4355.65635063668,209083.7287834967,74457.20068217305,120243.44125954036,116016.07772417506,88458.0
4.3914,32,2124,219,8,185,32.4756655,68.414421,6889.471716484206,625387.7470467725,754148.8368376796,53805.77178236992,496933.4482112825,83795.0
7.5999,44,1312,316,1422,581,-77.693357,178.577861,8184.059537350444,229497.20836101065,167399.85146550176,52833.7355395118,722634.7835242677,137270.0
2.477,27,7239,213,799,27,79.159615,-135.820922,2949.412651708929,422520.3269989479,591343.9230361301,94671.39895378522,293899.7382150965,135892.0
2.8886,41,2994,470,595,204,38.899187,-163.834989,24336.28014783527,51039.968747734994,214735.7768826106,487430.55066834803,606826.6331784999,214160.0
2.5142,32,4386,499,1227,400,22.7231955,-95.224966,19487.48216815955,192933.8075991293,980248.2111815554,155847.2760748025,589911.2122919419,112794.0
5.1456,13,4043,3131,1625,1762,-58.5056125,96.443448,164991.12356200724,678073.8349088554,722094.2640233343,66231.63294154021,181197.4166280853,79158.0
3.1657,9,3960,454,1615,214,39.4583535,-173.006467,9239.979332704166,182577.96079185524,798950.653805017,11110.205694031898,164228.89424708224,49646.0
5.252,13,2100,238,342,313,36.5587765,-104.79757,25836.495582242052,27003.99698844794,191178.71999362527,471596.0196197666,577119.9347225917,243644.0
5.454,23,2061,200,2554,486,2.4667235,-167.000954,16381.463308806618,78386.0969669495,189144.92226159165,452008.4560964098,616415.222602335,116587.0
7.4783,23,5473,547,1090,594,-8.144663,-142.332673,20230.062371767366,171790.20347351697,192357.68814824588,477507.0718743106,577027.8688069244,145754.0
5.78,16,654,330,1170,439,89.789592,115.161157,54994.37177793799,38601.137274891786,168185.22708823823,52403.20301261441,122963.72895458774,201777.0
5.3962,5,2316,209,783,189,-50.567512,127.116993,6265.583304602685,561707.9493574183,753957.7654172957,344693.43333448475,11437.734454106723,100900.0
8.2999,20,1054,761,1169,512,-84.8737995,173.725144,25764.728399265347,17714.389262653713,147146.27966762448,519022.3679836462,599061.7360988014,173226.0
1.9906,34,291,192,747,860,-73.3965645,-32.543817,189186.4010699916,36013.108743984994,147300.82867683374,609850.6816437651,562579.1261092628,500001.0
3.7938,38,1381,296,695,393,-88.1731625,-67.060622,9441.65437370334,19192.651371518317,238817.16988239883,510417.8369604411,539136.2330404973,133414.0
2.853,11,9239,327,2440,432,78.0785295,-1.567609,95280.95762613884,187245.0995589856,690586.565984192,48528.370403250905,686899.3407253218,66538.0
5.8224,39,3992,429,297,453,-42.620708,-122.562609,32699.075794782693,90204.49028055093,223808.53060033076,467407.21478222223,609369.689524085,240256.0
4.3479,11,2174,321,1446,459,42.5506835,-88.611826,33558.03216611938,63279.42421872485,194742.12394880326,692308.6620177029,713349.4089961961,214919.0
3.8523,29,2922,540,219,100,57.859787,-137.574886,6922.713075504188,605062.6053789033,449988.6323901772,72942.41954424401,62817.55353009658,95679.0
6.9873,16,544,242,307,882,60.4273705,-125.678176,2307.5032462954796,603391.2759394165,762970.2531915854,448197.6217791755,2111.1784787831416,164539.0
4.4037,41,1581,335,854,235,-68.791994,-124.998996,189358.46602398792,7313.426768373098,819659.726987634,52848.73658859485,480092.595736306,428342.0
2.5071,39,1615,142,929,505,22.9171475,32.206159,21919.99837456893,81421.95615908616,547064.3295320033,98065.23723568695,96169.49630869344,478158.0
2.0994,14,2717,238,1327,2,61.987517,146.241522,16038.284449842184,34494.908038421476,818879.6532853881,264861.3660865262,663631.5770789026,166646.0
3.3364,31,1017,380,878,438,-66.0007515,-33.20787,11758.247746362511,48610.42230821785,194153.00680174062,476087.1353320881,598046.4575601126,151057.0
4.8464,30,8870,71,1006,465,9.013531,-62.415441,5015.1317698346975,32116.57565049955,747822.233152883,64321.36706652887,725161.0114062412,313369.0
7.4989,38,1321,24,672,168,25.09202,87.209437,34833.97761628023,57454.753128675264,182299.4836937058,441066.07690849475,586806.1645599,297496.0
4.8208,11,1625,58,1767,495,-56.2706995,-83.261803,27741.126995181206,567504.7157544201,917769.85628344,671688.8652486143,666454.3292272156,270795.0
7.918,21,4439,218,983,154,60.257202,121.891601,25767.626578936048,153002.25245852745,512801.9651794341,506621.8861731839,615815.9344159948,161855.0
3.3164,22,2539,272,1391,356,-54.587128,111.514188,42008.425257120536,183001.77370232827,222175.87489941597,171319.55398286183,530692.5569860067,429589.0
2.5968,10,2073,506,482,175,23.2657745,151.462542,9090.887076153034,546287.7613353978,682490.0627481455,93766.59681909984,689362.5919453015,97387.0
5.0437,12,2737,2,331,236,-44.846262,2.522304,129427.29049761081,636245.937686272,756041.8947008116,81452.75044644947,17572.40943360933,72911.0
2.0662,45,1456,262,992,197,-32.98733,-173.603999,23821.329986991273,16051.596026655207,211527.60011110865,391214.0641153917,612324.077423122,223593.0
6.7001,34,634,470,1023,306,-77.847847,-178.512082,63256.93943338872,37693.7382203935,146163.15402717024,492965.1173886989,610784.4364757817,406002.0
