Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Y
27.256871444856348,96.0242384271238,65.60169654391868,30.13939322009383,116.64336509744106,6.1527512256680446,48.6155229933903,5
101.95775861666645,33.399031388810386,27.71683568985429,24.837865340760153,52.67360334838427,7.0656341778937595,100.33534710996426,7
26.707306128465618,0.055917295275406786,33.20458690047864,25.720820016577342,54.074487852449124,6.173986407257419,105.4506827583146,4
33.64158757116444,0.9831753429676269,77.27312546141326,24.77676821539532,60.02328041273149,8.805864549201145,96.22462902953804,2
-1.0092343359583396,7.399085181652751,80.69449538187244,28.9214859436643,83.26593173505464,5.988734811872612,34.837360418668084,15
72.00970402362017,70.26516420895129,-21.743284428149025,34.99959977544195,73.76407985330114,6.7399071710580944,233.77377376536762,11
33.36126097286678,97.56247604864404,-20.230118537721197,25.501250818999832,38.24735201783377,6.029569809541815,140.1943097792952,9
62.476870559567175,56.30253021815629,-26.99308062766734,32.818646546043276,103.7154724952861,7.2024466602189685,103.0873062416177,0
23.129912356186928,39.0907285260695,79.50653216362633,21.955436998741746,43.21379967022314,5.080341504162511,58.861697603743806,6
4.2924351340504145,41.789444414300476,-11.858613388714687,25.19897407597607,89.15403389384873,5.400155045045029,211.5886051079662,16
42.791637172380796,3.328043826728596,28.42064226050522,18.65621895195882,82.18674227325066,6.838347511813302,76.94586191488983,16
114.67714237638293,50.66945270348462,93.28367195357805,26.057259874225206,59.061795284130376,6.504223973413728,197.1316977007163,3
30.578980374339864,56.783582915700364,89.18487871111854,27.816150624225987,116.47332838668888,5.129107871614513,118.80656073579478,9
22.2842994158622,-37.5956806463837,98.14807668233337,18.67985285992072,111.78420167091899,5.808120812941205,141.14838251346373,19
59.962708836676896,57.29016840163579,36.31795036614974,28.77469688852379,63.57689675912968,6.226280098996682,111.799086300402,1
71.96084694744003,77.92643860161846,43.35196554931838,30.93926365631549,64.4839008262845,6.414183489003304,125.39636726018445,18
37.06566178107067,-5.173126077581564,113.9820574711228,26.269464512216285,60.67785549889707,7.650295116157023,44.823729321298735,14
137.1693699520014,82.26639277941393,87.36212334650634,19.38762215948723,116.36918419475259,5.763855012744644,136.90501164062607,6
57.17963327443686,64.6240672235329,35.54718900466334,31.669520574966803,101.79216384953715,6.695249952388344,115.02070821411911,4
41.09790754459121,69.23369459008009,104.17056837613448,32.20032095999232,86.02811420127797,6.363008856888179,167.30414725526916,0
133.19095055778044,28.6958078892938,129.21521350477855,29.649151291562212,68.7168626211041,6.159311015062503,142.7846603939937,6
91.85416934766006,58.8047313475119,181.23932918512298,32.731300046006744,141.29375602282371,5.936912923863805,142.21186653164685,12
44.1575543534109,105.40305219466634,18.115813531787502,26.028683871158297,49.14524029144122,6.458821183581161,118.96844211993184,15
57.778004098606026,17.951779893151638,20.044543611625162,27.266150367842222,77.4105555955393,6.337057314234656,163.44266678948458,18
33.74764969815423,3.449075717102339,77.65894821667645,21.387133108177373,102.66113208947652,5.297603308749897,198.96879329044816,15
53.3715762321593,127.40671056445422,-2.350201485259646,26.284969884844276,63.77701756476557,6.8742556865747115,-15.585103583794591,15
76.65325593045208,43.68849139310871,116.62927958629972,28.144736650839427,53.72880827216348,6.312396973966835,103.24740859694542,9
64.2967247422179,95.40860858346933,8.71645100805108,25.64109135941109,69.20106863426365,6.496138602090221,140.12216564250417,10
1.3226600963312762,88.72488607275955,121.67953741793632,20.950589675230955,46.54495084029438,7.081920936292725,181.3781379025349,21
28.106238319299592,82.96541283922792,76.24997533645907,23.947913033899614,122.79659810844218,6.782713773782878,121.48302058739228,5
-15.417844967601901,40.08601202889484,85.58060151034368,20.98379167064902,33.64423700409817,6.666208161592723,100.67199278155007,1
95.19324025696743,89.45309202382407,-45.8264880741054,32.46426853353599,70.33847568116393,6.74310988050845,153.85066003715377,21
60.17931528218145,62.84422634985194,104.59517702166589,27.203458689257822,97.78236911690382,7.055713486904178,81.43858584513386,9
83.7443507627622,38.13862864699484,2.1712910282872357,37.21553029412122,85.12387132196481,5.824285544511561,91.21661378467753,6
13.721437629449738,109.23561563565124,23.95665976424188,23.148681773488768,89.77187237957337,7.555839608298513,77.60141130093305,4
83.32475793491324,58.53801214265813,-58.12260618808706,20.444547080813106,98.60850087873519,7.577822745208866,49.39519137055586,14
64.4043780966321,66.99228508708504,46.17484852812032,17.64690318207976,89.67457377377043,6.623753387210881,149.69116949990897,7
-10.355019240458702,51.32418224675686,-16.46246005281745,18.314845610078613,84.03374550000018,7.3219589319679725,161.96393811608763,10
8.260724961832096,-7.5323451577879155,57.36991932738428,29.70299060921041,64.90393692573521,6.908126686571674,-12.15590912599501,1
102.27374800633532,91.3738108627443,-38.887590202127285,22.26882742492845,106.71804145589526,6.584295361888436,202.03762441895628,4
50.0963813921704,97.03025999770179,83.62141421026405,15.498104745596367,101.13025819540563,6.967067672958879,137.9650814140522,6
121.78324925753074,43.65781311981128,28.478866687341554,30.58111849544135,92.0577058481764,6.567310410711006,96.32305716240057,17
26.62902195525252,35.22132938145158,36.556630568115835,23.714331173791035,76.33345850358175,7.001708925046539,115.89174057756375,7
35.350986822036106,51.90911876722018,36.099173705546384,31.719425386002637,83.17457780891365,6.987594361524158,131.71950263452874,10
-5.18772762604965,84.25077116040464,85.37987625731932,19.981597848371237,107.41625730165089,7.665035784068099,136.83247065710384,15
59.5269239104233,19.05351747484226,54.664504985134485,28.140822240836307,43.628152119209744,6.769523380323058,107.34328853409805,4
91.61737897820957,38.02077257328497,72.06004403696366,24.0199181464789,112.68368352186118,6.015161880652125,90.35241883093568,19
64.60532041064175,99.51682456360996,67.94773354817576,20.634724919391957,47.88768264195171,6.790276884890309,162.1300457714788,16
44.06861465737035,50.09035742573946,27.491981630840623,32.77496060434799,41.41645197930331,6.709585106497454,-80.99831309348639,16
45.102886010160134,62.54090648596554,11.091293010694322,14.648233434445045,97.81686992964296,7.076617139939758,105.31962877449723,7
-11.435850490512458,61.856292253360756,49.74608314739689,26.25199203684221,71.39848186537097,5.237113436221356,138.80736920558442,18
48.229526280681554,24.46714098647857,121.36984169690626,23.820404224714874,57.06748139796548,7.167921257840881,147.6279405803563,21
56.15091531475274,27.409165243331923,73.41992279893581,25.897198907651557,44.186328488513226,6.553024013226814,115.72417010258246,6
44.12277401294325,30.53909994645084,106.44484591231884,26.82903499911981,110.03807301269697,8.228485358462242,93.21185581857391,1
65.60398587854618,17.41768546935119,11.39916270463398,26.354886739736322,67.89843221368055,6.2063958109324835,55.97005424512182,15
68.6661137048207,86.8237693345737,18.931228829000055,25.402089442074857,62.34616762050745,6.20016168925399,145.8831712959243,10
113.25243883188108,65.79181326970992,56.31677394367492,28.205217450221927,49.51415628258155,6.494064903747615,107.09503040787858,17
88.24603441241169,111.27330118666933,107.96507758950123,26.282005095296103,56.75107142799062,7.428753963932588,57.99229499722752,17
11.354001347808556,-11.4232006959556,81.36877803954852,15.83719988029838,44.33191242396119,7.472381163163696,69.93767342868749,21
24.47573201357407,35.81030459604398,102.49953972640634,28.32109615183682,56.31258253301148,5.9450532380569765,33.51908514999823,16
56.08288390921216,-23.688906884488034,-5.00086481825673,26.05251897330887,59.94609698171478,5.191483268121539,140.66683537018136,13
27.65054714385797,41.53303586083805,103.80904198696382,17.224130316596757,38.58382119719794,5.791874850767795,117.37489550920782,5
51.56075894801392,-50.51117628981798,32.636035972778956,16.012793579860908,68.94021597717452,8.010914366258602,81.25760348433738,8
116.19055296423306,-28.91257334475503,9.24798240095101,36.33184482192443,61.416138622350175,7.390990956446298,109.48413404655808,10
89.12075138511815,33.227558332297235,63.465066403266974,18.254161937951725,97.50837707370492,7.409473266397645,161.20695740761767,4
79.6323069926338,16.344068906835737,-31.411617920540678,32.81237674293301,87.3592849006936,7.444682403069636,137.35226090643846,5
77.47890861934206,49.43326858128618,10.720654773205041,32.96374532930379,44.71019606610576,6.786053505670098,133.20175020478223,9
65.43519303477206,25.1843833077521,66.31828833068339,21.578219628485154,56.00833571967158,5.357380234336506,160.43369189541306,11
1.5481911482609192,-3.477137470549728,62.18993485836356,35.2199414113943,46.755505565996756,6.608223620920238,113.17820844581203,10
21.046367733320814,11.12311498100376,15.275377838508653,21.904591745445124,64.64844940107933,6.35315035047524,108.36644729397814,21
79.05691574043394,13.716415352189564,-5.6510373526753455,24.44297569687242,67.4596481276711,7.509874407034591,56.02689631283071,2
80.02010600418797,19.257161146956697,98.1362599317863,26.055257811373597,95.22658077854761,6.494507437463223,45.43506327736893,6
86.27211751921718,15.09706456876556,90.994025774109,28.18301197155361,67.25700282401336,5.928467589452561,21.950529433319815,19
46.20998130489654,49.96465585775664,27.207302116128826,27.078995806471035,55.85461493283535,6.70930690978698,-29.438643228990287,17
12.559079896560505,59.071089060706896,17.302500873529016,28.168492555999133,47.95747469181849,7.427289241159899,221.02816381570386,21
31.783533284284793,97.29342846911894,47.99039350846002,37.11591565826354,67.98195499873856,6.383786778728034,190.4500816475463,7
-20.203698227559478,117.27360175728515,44.3525370619651,23.843157943812624,79.30518097301889,6.6980361202566865,114.7939430414572,7
105.79751210998936,62.614342275184114,97.45839962695558,34.22508744744795,39.761510074874195,7.335829972878144,-11.792606522086885,20
108.98098120297898,64.7900400317006,31.986345925956062,17.72128459251089,74.4514474000269,7.049879238548208,141.23943696795618,21
88.49301592493376,75.09712388158664,98.74054282394724,24.949500921810223,10.488772849421707,5.974735631330474,38.40961509002268,0
102.99085730337822,55.93675745434094,20.870554407823725,22.80696017977634,33.34962415298662,6.226516816415508,90.20560080634682,19
115.68106335118168,52.2572875610096,23.838091548033724,27.333104336325455,65.92597357053067,6.81557175214631,85.96730701275956,19
11.936130085597071,52.55170539532809,-2.060356701590692,21.071243561457035,64.71857728533054,5.899561490215089,198.36324132998186,15
4.54971496210608,67.18934133704671,0.0646928326444538,25.02112420892094,54.76984643560231,6.050444767095359,130.3061254688912,20
46.31522820625235,24.649592579738684,31.46639468254927,29.53585233997965,69.86886838094337,6.535520273072781,137.5669039660806,19
20.48070857626876,46.9815349410713,44.86501245890152,24.688715134311096,73.1226003434676,7.261588027117418,182.62863665317812,17
39.2953338405217,117.66199581844364,38.12128537294203,25.157883235892825,108.52576023665102,6.139333644877871,185.19167756970575,10
110.01868909194708,40.768106886050965,37.73143445683109,26.72825217831332,89.98923196367981,7.225623430993954,59.60442377333525,7
-67.90636311580155,63.465674262984095,66.20941966025909,27.47593686489362,64.10414376305677,5.199909855639723,111.46063818206711,6
59.96294084275734,61.231521619207754,35.6385146259139,21.053924092347955,73.12797958639779,6.486920591106967,88.68504286443951,13
126.96495046680351,42.1563994175923,42.47186215233457,20.07775516172266,70.6742729628117,6.910261948338858,107.95440416191057,15
-6.114902458307128,108.31606861375953,122.09794123273495,26.945401133431556,62.89070339366603,7.449548714183759,20.543623909318725,1
53.18829774534153,50.256159505657244,57.715026309000535,12.37226661245473,78.38076840179072,7.711593976506389,82.64999275007483,13
47.79775454464459,17.593011142647285,83.77718741071868,30.809373550126796,66.01188374075251,5.733293139077605,86.00596499300897,2
-16.994093815610817,77.37316449193202,8.469910629977647,41.84972202010352,105.48987540172911,5.080692238123335,122.47877143331246,20
40.848931826232956,63.39863482693577,106.30334344736528,33.47915876292538,69.00177505377997,6.405851821640562,107.49149577541125,14
-1.3042459822051171,51.69518027949558,58.320240349936604,19.157376138926146,50.93280092847674,7.700805734896468,91.86651240653313,19
15.221960015562665,98.21039324420715,14.444100135268535,29.131928581938013,74.90622292921289,6.318250198113036,19.72654553759355,18
61.48038551751555,61.913078105933465,163.55370213281176,21.710650053957185,76.58096928867022,6.216263030460738,19.809850780603924,4
28.413424698647756,40.36084105382856,49.71052680817612,32.1167365907804,53.73048954620141,7.679390424451462,42.68961729852749,4
97.55121995688465,30.857533909483713,-5.136216720847386,30.411941068810734,131.1442302950281,6.694622645686567,148.25147486114827,10
31.964368267652002,54.550819525398786,63.14825719421455,28.05398082783694,87.54173914351948,5.941533985005971,64.34088134282763,14
35.054629527979124,72.96126988446798,40.57741706886145,23.227614705009866,64.10136835397437,5.51163061613423,158.6418702651296,18
53.9042201984237,46.79817598103854,73.61118604594444,30.100393744294973,56.77204548896019,7.031566570723662,-17.75057589680017,8
17.1167014925339,61.15228606629331,109.87578948365268,26.502967886836345,64.72629125881997,7.25259667798035,45.37059417754927,9
74.4827664472567,57.647742651814426,77.57398513110263,26.329814534174393,106.38721052129512,5.165962229411827,187.65265924233182,20
17.563827500185987,59.40402270294952,54.39584046072822,29.431896470250837,44.600077086354446,7.026332309068688,163.97067563292333,6
41.44782334641574,45.91470244113123,-17.13173598220709,27.623763443248638,77.71963612450958,6.8754655660833,85.09959741357679,3
68.88562447327618,21.620675194426017,50.52320671187622,25.50399526141087,76.31668151518346,6.895943742165347,153.7208773477838,3
62.869173033169226,47.133315693980414,39.597215086937396,21.55796337994709,55.03354465207148,5.8646559721320815,137.61311655007793,3
66.48683090688273,57.51518059646158,130.5666146349958,27.12342315101282,88.64112869887153,6.456844533228669,93.24502190067886,0
39.45861015746463,74.2071138558464,27.60930815944924,20.107777902312446,58.831706358253925,6.357771269103751,119.4948459088312,15
54.79413161482155,36.53883802478168,5.868031801333892,20.894563706781796,126.24109900576715,5.618051295401409,68.18682197655983,2
48.36672663485588,30.336751267994696,84.27866549729399,21.299955744692518,70.06419815979847,7.475672256275411,171.84049598340573,19
36.64266446400218,-21.22425666124724,66.94025424426704,22.553107283581056,66.50556396860433,6.807640878356152,113.39459933854475,8
65.77795505285633,37.059332954079395,126.80554231450544,20.502933907718766,42.31367699315787,5.415888622275704,38.75900087931623,11
28.58945247256246,65.84884645120711,-54.062365242391834,22.282555212369196,72.79397705764558,5.874345419215491,110.37542164321928,1
-10.616413333368705,35.07021499825676,90.6379058617721,29.03715107169145,41.64290293652422,6.525757530709248,110.68567326586079,2
42.736300165209016,27.861634215265482,11.844894965558446,16.44706413213116,100.16206393618508,5.66686262268714,72.48533831036403,2
59.08868681122864,44.41795453914755,84.60486238020937,30.965854089064013,95.89754021046838,6.7171152353008665,24.2256012699102,15
48.19789012335552,66.01405348376753,9.649340340629095,24.210231002421885,89.9364390423941,5.800617819655558,110.8739791483086,5
-35.63323178645634,69.64588913089122,46.370922606885316,16.526468181560695,33.867221750420605,5.2865895433404,160.40385216154965,9
2.2198750111516787,20.37859489167098,62.091881025509,25.35161195763917,66.99896194695332,6.7193489249230804,51.63608093411489,0
79.0535541235733,-12.837706876974238,71.19498904308716,21.865738545822218,83.42203318142643,6.930661151536799,42.00330158363654,3
124.85454459521102,33.76346725241106,101.5568805813729,20.94436330797065,74.12652575628978,6.8176621576903065,96.65853578374504,21
47.4833502471474,84.7804768877899,97.83801973355011,21.09274772327199,92.01755031241001,6.632661994516337,79.33343083374203,14
85.99211365928619,83.39249141154627,30.883862706211904,30.613955549889162,80.32177817153905,5.838868710008893,120.33402675201025,10
79.65259547425161,34.39440867271624,101.86218898226737,26.636253208391608,90.17306568306381,4.56245319920682,126.60297006287391,1
43.723355041335005,101.01776155274331,-42.71655025779786,31.351836026961056,64.13174783438869,6.7257450710604605,112.08215453741475,13
-2.085872249160751,-22.22336463089789,-13.971456895730803,30.459846501015498,92.52797029993356,7.0616612417953215,26.337304661720623,18
135.41920570749906,56.61442775362675,68.5690591344121,21.837357288833775,96.99370858927684,6.132921872656242,115.31291281566966,19
63.944278589736186,57.84526752395962,6.389365066282842,26.798906441076095,95.5545869979452,5.509969565326746,124.32888206603641,9
62.46926703461328,47.05172913274893,12.536081109004918,30.206709040445737,33.601597389155216,6.919934147501537,90.90546252042847,15
91.4726798984637,5.199507585135073,-0.584847919028519,33.24769579160659,65.5175747439698,4.986902321383754,67.60523696027079,18
12.13135443696607,54.70884196501585,66.38570916027737,24.087256762647247,52.86079567988169,6.441831021697787,103.73555327099727,10
82.08178825697021,72.16956210433605,79.24167113945667,23.13843186871089,69.31541408597649,6.158257120782955,65.44307255292718,12
36.758036054953216,54.04748535895736,30.885659800166017,25.33771637298406,61.776835630332194,7.030901393060095,108.44615971718545,18
43.740606219934,95.04574494067401,28.95808397505724,34.31120048876708,19.239700080267426,5.9923715641956266,117.28633559182204,5
59.457708390189794,53.794323840071726,39.60591742084732,32.438948561384116,78.76533634827992,5.777069997319519,183.34688976014297,14
25.55316075788044,10.333074884972419,52.79493943648371,27.444673009729705,71.83804534707323,6.095815022407425,11.035223451314124,19
-0.6234086570677206,124.81114900321627,49.303024986814734,27.373075247209695,87.55960425520499,5.710630929764258,92.69428141313603,6
62.28798198756745,76.56329882812398,12.439973006165687,42.855015582640505,82.04593291791852,6.12801349175461,113.82199610291788,17
42.36035785827912,26.115668854536043,64.3085639596841,30.348826846145883,64.45936314471098,6.83927168491743,173.83111416842326,14
21.34179753203042,-15.34762623574889,-3.5729760937089594,27.559635327721445,35.20504428025147,6.040279275724155,157.08294418122,13
34.1302851861621,75.72707433074959,12.612278908484413,26.966814246666456,50.49958305250986,5.951657013929672,21.449087860786264,8
56.60644796537015,0.8478858770631987,-26.22067901753708,25.116877821952396,72.16549574592578,5.685732042889362,7.69502455024714,4
51.70231621592883,72.84840643128777,90.64026644459236,29.275734900393402,75.41003262234247,6.587742314427879,114.72101437094884,6
31.660214216389793,100.88214709463904,31.778620095781267,37.8342186723862,84.03130424767203,6.854587375292824,102.66499874983398,2
68.84239848300196,72.58732984052935,21.78852655745808,22.62107829404892,54.55331325056484,5.395561741425176,45.984006183206624,6
68.5406033339676,67.25959224399065,30.498937173421236,35.516603816886715,117.14289828733082,6.64008589268514,57.63207492492665,20
37.286956143209984,79.0033947241827,42.98866908598837,21.974350088546935,97.16631828154482,6.828105183643379,89.03805516519888,17
32.5418847574819,90.20578438816456,-9.756795746546395,15.531282357346463,73.97898577873882,4.992250051652171,137.24395483011605,10
55.306006397190664,1.678173545983519,104.16365066006321,31.353451717543642,75.88387704808059,7.018303019980077,120.14151829778017,1
22.50574069540916,46.6578225845497,88.8575526170524,24.772507038911275,80.3422599488288,5.476095727449305,139.37993513814888,20
75.36410118063316,-1.7817844611233014,62.56229646637409,38.23920434504897,88.10159854707565,6.6853171765748876,142.10521387370812,9
43.900082933725635,45.010441372738214,31.372014737470295,21.48722081007729,56.165512012219764,6.182483437686527,61.62827888084707,8
67.98205897217206,117.16298471445083,121.41028051387413,36.066055351091784,100.94254589484584,5.695736959904355,104.94864087494764,14
88.69754756490602,39.852359651678135,5.302468471141957,32.67381759303111,88.69568341912603,5.409624718582631,88.84662755975421,6
9.834490584472675,17.90369022289334,-10.040331329198473,29.26905351643512,63.440858282382344,5.867072328334269,59.59100175994369,5
48.03520336959844,52.698897423036875,132.86001562713886,24.020327898326563,47.599678501719026,6.578433099152968,84.09469060376409,11
111.3794333905125,105.83086226342614,28.870244643067416,23.064183606584923,70.01757126594923,7.733397538788192,96.67607710035831,20
159.6695753541154,51.68588458561279,66.42014615964004,23.50251043152708,75.8708130825171,6.912248346479903,66.98592117978723,7
89.84108946268623,11.281796354976905,41.63524698029333,25.940259602516583,83.75146254986291,7.772555024941402,84.01925189441342,17
-8.955083624814272,-0.04304922981082626,88.82557064141946,33.398782721131965,56.37933651341315,6.60262168364409,139.95248779746566,5
44.55513414731894,14.816447898296865,25.445865590994718,30.455297849686715,68.08659921055714,5.567090020683519,150.2455485821273,4
-5.505303190124891,44.82166858039507,119.6156148037755,20.760999138404195,50.512226939334774,6.647440974851393,142.10402768294801,20
128.0486831631312,29.001397108341667,-21.152770735126992,23.86821782012695,55.581727467831705,6.063047462244705,67.64981020573865,8
94.92485210080959,59.55769499485427,107.72585664768835,26.859275850716447,84.61465098621461,5.065208363177361,110.2033107512913,19
52.71189538330505,85.29593051214773,103.36990461879529,19.656991297763767,61.51277605273154,5.872625050891544,114.17166518903232,5
97.62071636844018,41.805710567573385,38.14822445867709,22.022913336548505,31.58917163146618,7.271229970902539,118.66379179837291,6
76.79988549202864,78.49607903398291,59.90394917193058,45.280726409696086,57.13905313781241,7.9126048077684725,123.93164756273138,10
79.51288050753067,65.62764435086791,76.11748247709191,22.989793596086148,118.97588746488645,7.716156081343466,69.04425930692022,16
99.8036942532482,131.74359973971622,3.1833123815738134,24.728553208623733,28.33407071794405,6.113470264284025,103.96046714966947,20
100.29559361341049,66.80185494935664,17.651170081159478,22.43449804136157,97.10504182564739,7.3326347056226995,168.5595500000053,11
19.5051366239577,29.525171909048517,-86.60136827002485,27.07820401128019,80.3920504935608,6.452837667203223,89.58250749036313,18
27.335585278915833,90.93026372717135,36.35597849194826,23.41346112156671,98.28175773492165,5.816660440839554,16.698767650673716,1
49.931532685815284,56.40887125375555,-12.434792353356087,23.841367644024587,46.28832205319727,6.333910325504754,61.488506255579715,9
99.65293767830178,-4.786934855033429,117.6541081016574,32.88064958381317,69.19521697540588,6.205753535631568,109.90298846867425,12
12.706553953320466,55.164466257589545,-19.606608602939346,25.814519864594,79.0350267812974,6.010180506731091,158.63953095058616,20
104.01835743278704,126.67951533753795,113.92226685427936,24.69179131629184,78.82559767345171,7.003780309292644,29.203907904556573,8
44.79846814080426,10.359561946744115,121.18498825228913,35.339905832300374,53.14716284508363,7.777377513162117,124.57033183544524,5
-11.832774192176792,94.29496497038166,34.632392593689595,21.246561394570325,96.82186880501311,6.6960776884111555,95.71999430577613,8
15.247632406549755,41.24429948282512,119.30732212715716,26.927624687549432,52.19424935669392,6.570103976462575,120.91081963045133,3
55.90173143601736,20.943831100198345,152.1617560806131,33.89596859731917,57.78894265860147,6.271205286277645,134.41795344925708,2
-14.982252876037215,8.111527232195677,41.03974654782687,18.27260063112429,33.41960845897321,4.549337460696702,97.49028738414412,4
60.768337659991765,12.967204943263027,1.7352468804048655,21.328509655330247,84.02300265398074,6.158155421258973,85.21788490340738,3
32.61596250309811,70.41155927176109,-64.36562441646558,29.3764554177844,88.10577400841665,6.020629681748292,124.33076485179191,2
51.40284481545571,62.05808919513253,1.7458212800144466,27.261024961551424,61.059401261542455,7.322267148492599,113.93191948047061,12
76.5025584412447,104.10330504641888,117.24722654656908,20.208611224044002,95.21894464792709,7.4278572797876965,21.211355157506773,20
35.73518136993104,5.742339198757094,114.21743406255558,36.21305667031838,47.85102407539985,6.469693818767891,163.43638775644484,12
