Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Y
4.699,40,1334,519,1084,215,-74.4564875,-136.561343,6510.344410627639,117510.31362407832,15152.703234928858,210479.0544643356,58942.93189139053,91009.0
2.5164,1,6794,1090,2965,974,82.661177,-8.432934,164044.48458015363,590717.4735712974,196182.8990296114,692529.734367291,277779.72241596424,217355.0
2.2131,15,1733,560,2057,1325,-57.2427365,8.556946,3221.4313171897793,307720.34112917195,21651.309892836456,498683.18555461656,200183.7184219139,282388.0
4.9873,15,2705,191,968,477,-9.671558,-172.597457,8368.735288263968,305898.55117867386,648138.2438594336,133190.50545448205,25040.79488479018,372223.0
2.9216,26,2441,571,1656,421,11.339451,-31.771851,14245.441333976845,122157.53563675312,377044.65993205865,526048.2695970207,781446.5728657644,298245.0
4.4645,39,1804,224,1186,251,-78.649357,124.656056,40806.58650468795,24922.195722919714,117341.32794376487,524653.6496051694,489055.3415133046,205859.0
4.3815,31,2054,239,4005,403,56.51842,61.479794,30196.995431013755,32067.387592816867,162126.85276012527,514332.5704853529,541116.4723009226,500001.0
5.3042,36,7952,827,688,2223,-64.440607,-64.037834,33090.302893359745,2196.00506791643,178888.23938712382,499803.43102599983,710957.2882544706,119321.0
3.3455,33,7944,416,2425,698,-12.157132,24.150368,7955.886191332102,26309.563517086768,105996.70754990706,562972.3054443279,584886.8399540621,159218.0
4.0268,34,3246,1028,2200,147,26.0711625,-26.404937,9193.568338543942,47418.96925545782,174995.90226237287,539175.4858656285,572469.7227624808,500001.0
4.4155,15,1595,460,3142,534,81.7190415,21.733261,78767.1546596202,745901.4178109901,47077.93926336898,471712.68070633546,196473.72972018667,71701.0
2.7357,1,3381,742,2967,592,-35.3071755,69.191519,36367.91176478437,14577.290100484443,171302.54701514935,539709.9051271839,606043.6879394324,303480.0
4.9395,21,1086,613,3251,591,36.889006,-93.754545,66043.28475940788,359007.2377985243,670906.3802270885,86482.17050761897,238483.4940341605,171034.0
3.0437,32,1335,309,2324,311,-41.709779,-161.122301,149735.9389386841,139700.53440276114,64363.27523205607,665661.806860227,267609.4393989055,94660.0
1.954,36,1955,610,1045,417,-84.2079425,174.958784,75968.2398284876,2196.00506791643,156042.5698724793,512674.542256024,567760.9953170002,188836.0
6.5521,40,1758,856,3372,434,-42.66035,109.582284,29334.12753706184,2444.725895026615,161146.29265861824,551170.0050796681,513727.2660937812,191547.0
2.9169,15,3589,513,773,450,-31.097867,96.801193,131890.30546149713,131234.5458144141,60487.95469187312,715915.8141591906,590725.0842733191,71761.0
11.6629,34,946,107,757,460,-40.810703,96.417202,13707.415605944869,536697.187275939,656249.6198840162,263504.2041338808,572814.9408794129,124847.0
4.9697,16,1848,323,1726,252,-16.540042,-45.243969,32304.85587690433,22484.789526898177,135172.6452272389,540282.6533854185,558371.0753687086,165894.0
3.4475,13,1627,537,6454,550,-76.4679705,131.462663,5408.292390026154,325407.2096833183,743753.1173410757,61069.48568211019,44938.59538360071,52427.0
4.1364,40,1385,586,942,443,-22.092094,50.780809,10770.605772394934,13825.867048227257,207019.5614337305,129261.94497371803,566556.6144389759,236368.0
2.1776,49,1896,302,765,382,-29.771743,-8.550409,161139.44178392115,524646.8996771525,717384.292317769,77443.04697555401,456.141312556066,172337.0
2.5871,35,1859,929,1803,416,-39.061657,149.721297,12988.552182698279,507078.2750090011,286926.87259919057,136705.01349531108,275325.70255801565,132846.0
4.2748,34,3406,451,3111,983,-22.1254505,111.004292,35493.423875154855,2196.00506791643,190577.13563834887,488565.12887394504,561288.5678312012,287915.0
2.0002,28,3028,371,2616,371,52.79614,-107.449359,323228.44087389903,2196.00506791643,146263.46396294728,707848.7396383765,615052.6118827448,497825.0
13.9219,30,8873,622,2695,1464,3.0800995,58.026333,31847.13072591953,30523.92335230152,151800.9078983931,543387.2908641552,593549.64360121,256455.0
3.4918,36,1532,2498,3828,905,29.143058,158.938752,33030.71256919179,641705.151837217,231567.71175106458,521102.32309604716,709835.8836816797,163751.0
1.6785,14,1007,99,771,284,29.1618,-114.647713,13331.040875282008,451496.0573860875,675253.6627651757,25650.915769745647,456.141312556066,72067.0
1.8324,19,562,342,1839,458,34.377487,158.298195,16435.991576067092,467032.32462781505,712881.9989633207,674038.8212725314,9630.16991539544,440004.0
2.8906,23,3849,336,3454,790,22.394712,74.211881,32327.967990009623,2196.00506791643,162745.82435476672,536196.2924904178,582883.743986962,160657.0
2.9138,2,4148,375,1276,462,-54.87388,104.660989,3041.195658184692,526360.4787945325,269753.70583703613,110322.35192104091,703582.7022746286,160150.0
4.4479,17,2522,587,1569,470,-54.9927495,-78.853099,5777.430866750351,144934.9897173099,501338.12068904174,701516.6156129157,579141.8681114177,120902.0
2.746,11,6166,203,1302,373,-83.1934015,-173.876482,11286.389104176244,213086.95928701083,633055.1038821877,719240.5166057384,783330.5230561693,200687.0
13.6035,37,1883,717,2811,391,28.2841325,-89.658598,237849.0936869211,20698.14947120316,157435.74854500478,558026.8746725884,180258.26062013186,337666.0
3.0111,39,1542,439,1055,340,-53.403085,-9.469235,229726.96547388323,49585.88430502378,155779.46855713063,97737.78741220705,554338.3073468902,136914.0
4.6009,14,7005,480,1939,535,24.2214315,-77.873362,38632.319635853986,2196.00506791643,137984.50486510986,559756.375472249,528492.4989446194,220528.0
5.7402,27,2151,259,1878,474,41.3384295,169.29408,67120.67718488822,31150.354489853435,1140.45327093282,543016.7384717567,603021.8140645286,141656.0
3.8232,52,4067,285,2477,359,12.42838,166.084349,47805.38731892578,162853.69871305098,1140.45327093282,546282.9323526816,618105.8306936369,247949.0
3.8265,28,9310,515,1674,762,86.5844155,-136.544183,37633.173019330745,2196.00506791643,120898.60733710657,521750.9866975429,588797.4353466178,227237.0
2.6415,22,3013,342,1548,432,89.565,-71.947569,15445.192873269458,6843.851994839173,132561.1723945595,564218.1122345212,621812.2172881872,189288.0
3.0986,12,3241,1001,3160,1165,-41.8958155,80.653809,58194.67736753398,25071.341285678136,132919.62789362526,568253.6053486271,577465.2780920434,500001.0
5.5381,36,4138,758,5139,411,-84.143164,89.792065,24524.552746583824,321565.86874821846,177218.17552378448,681833.8077014905,572505.9931182449,233284.0
2.5762,22,4360,287,1069,304,69.552032,164.902316,167472.23485830243,569476.6974423223,722335.3622439706,674743.9637025938,94403.81170973303,346166.0
6.7623,30,6211,257,3027,719,80.2532535,110.193935,24926.61418789732,22732.903512107245,179048.84659016415,480060.031782523,512604.3691220115,488457.0
7.0076,32,2832,279,1362,326,-7.879658,114.871543,37540.29391809742,32828.499888678896,170191.97643207124,479226.76899665897,477854.27958674706,303205.0
4.9764,24,7007,924,1458,1476,58.875869,37.282855,12280.869431914347,183197.2207242339,180810.30357775235,492257.5954714113,319867.9510114085,201971.0
3.2927,13,1902,358,1116,241,30.5237115,-127.374124,54567.615417485606,88301.7834205264,137313.75753517213,509593.6086305766,576072.4599775781,179571.0
2.8117,47,2717,357,1737,296,-68.5558415,-57.110854,16787.987109446556,88816.1125473459,1140.45327093282,549385.2143553527,681483.4931477812,206560.0
1.7103,14,314,137,401,494,48.9466255,-57.213061,11652.571467432186,570331.6204481118,641864.9885926418,194084.39361283393,176720.1574462488,108198.0
6.6196,36,2204,305,3131,399,-45.125449,100.022548,30833.399406939978,22484.532129231735,193707.78752500992,521202.1382697066,522827.2401562238,207254.0
5.6409,36,1337,1395,1439,1823,11.20441,-129.849845,33986.28373178343,9590.322627085723,194621.22958005127,503475.7671918075,519110.002221631,294528.0
2.504,3,402,504,1021,433,41.693248,134.816215,11648.228960637647,579860.4670042027,689184.4799305741,696663.8140151082,640201.2617024425,117225.0
1.1189,17,1918,498,1222,516,-10.3913865,-105.357688,172207.56023248495,509823.6034217099,718647.8897982852,43852.58210061337,2970.339917824931,68332.0
2.4974,30,1713,239,1069,498,-44.2419705,18.72432,14145.06675892635,560224.3558558292,760506.5706764943,49877.64270506189,456.141312556066,331560.0
1.4812,16,1407,42,1334,505,17.899908,82.476616,12137.589340634795,490151.0997139472,701079.4904068423,69649.67032074126,40611.78807086298,70088.0
5.8056,24,2618,192,802,481,78.140424,-21.43575,5262.5097242524025,694639.3731351931,1140.45327093282,297635.7164814938,693655.1898737528,410177.0
2.4005,22,1136,587,1128,400,40.0379415,36.94185,13526.755956526555,180227.31205830988,170016.55219986866,713018.8332254566,73209.39809932678,208177.0
4.41,18,1580,58,898,468,19.4857945,-10.703883,41543.21976037248,861882.3028264185,747202.0345687094,709875.5747411228,606260.4704080528,82753.0
4.8364,28,1409,1208,2080,1166,-69.9188325,-111.948618,30604.03378097926,2196.00506791643,152606.26500611767,519408.0147216328,566564.7111203426,395175.0
2.5321,23,1739,483,1240,281,13.871833,170.178396,52031.787822944425,513638.60479072615,167114.23686022498,522161.6065629842,137231.34641940315,124530.0
5.656,40,3638,958,1490,518,-52.0532035,-98.882697,26912.988885969586,14111.315738704234,177465.99737496223,515154.20873428,513693.9212261664,500001.0
3.1875,16,2008,725,1355,796,-10.5953045,-148.292012,152798.7926643457,629717.9779418439,715660.2598745694,418169.20476285764,92587.55047894877,285074.0
3.3988,7,1749,43,318,265,51.04995,147.596782,6438.646965336726,265255.97902572266,606310.7033812475,165710.30976396796,723851.4445440682,375576.0
5.9551,38,3175,1245,2803,329,-3.899182,104.453181,20399.16205925595,52361.13216965612,204304.08531149678,525141.0812450497,499992.84591040673,84607.0
5.8527,36,2121,427,2203,589,0.1122725,145.235771,63218.2206146088,17443.388748948775,135814.1296358564,496225.5196166429,563660.7139189093,293243.0
5.6053,33,2785,363,5272,1138,9.214377,-38.059979,42286.59483261376,2196.00506791643,180695.69103543708,570177.6392153944,532293.6769752593,315971.0
3.6237,20,2263,344,1172,460,71.5487205,110.247086,124500.18944182846,642257.5728343836,18787.929234566924,270651.42810572626,729311.063030908,81083.0
2.9423,15,1074,2,515,572,-47.8794615,-179.409323,9806.877323471406,545510.8225346496,740176.0934790487,89776.22772654158,456.141312556066,105872.0
6.2484,30,6674,275,1446,687,53.3244915,-59.031762,34415.561613854974,12242.387973749584,162742.50025812036,501012.57416018966,552289.654952476,304703.0
2.3695,30,1535,528,3187,259,42.8195115,98.700135,35680.18629799565,2196.00506791643,188492.75208861483,529898.3271077096,563251.0054925045,193038.0
4.297,21,5210,281,8548,649,59.660941,67.581125,61861.484257973934,343898.1789691249,227637.58833987886,647533.5015636395,96856.57176346083,126883.0
5.0582,29,2012,903,545,3268,-60.2830345,131.115014,11073.188819235596,35123.2266930261,112942.40494466253,515643.4510526169,510921.8138599541,148780.0
4.8917,27,3037,2380,1521,958,-25.4561565,127.334601,69771.34178910707,174439.5529978797,148113.59976387944,530835.2158374283,682389.0417103639,126412.0
4.7667,22,2552,1535,2442,464,4.996221,-38.727966,38101.17732493178,9905.670899377581,191354.91310517042,570716.9832222909,556926.4317922047,174734.0
2.0798,8,1388,345,607,246,84.67174,-66.223645,10467.561516528258,585279.5922753114,721864.9112596884,109634.72391499099,69705.67151157183,274698.0
5.0001,21,949,1011,1356,407,-12.668524,127.722259,21541.0071979632,22994.501325888443,191973.71993876193,514623.16984343185,512995.95649493265,340417.0
1.83,14,1270,102,1291,566,32.9779275,-137.81334,14223.157444002463,533407.333702053,719854.7673923842,87147.74427464245,72361.92570152837,86207.0
4.7729,26,7730,874,1590,751,-84.3572455,-23.144511,25162.266534290182,73398.20405345567,511793.30746190797,555990.5806168978,592708.2065886749,430312.0
4.8107,46,1565,370,1470,284,2.308294,123.897537,6586.323756728757,470619.006739401,757176.0582713509,53830.89423796596,106052.79639821377,116832.0
4.3311,36,5809,156,1501,350,-34.0532975,34.438707,30426.288655318283,2196.00506791643,167725.1185237833,465045.7734985765,755929.1449198523,218850.0
2.5159,33,4422,608,821,293,-77.4684385,39.431818,27862.979009206603,165369.4300454715,540588.7917881171,644023.5696273632,594759.9615386163,117696.0
6.1647,12,3074,459,1936,333,20.0695835,170.993943,13187.63957203379,163219.0652828381,826712.0410517161,566057.6227682653,490991.68596021517,477527.0
2.3766,26,2078,569,2596,910,-86.810303,-3.874265,208122.48783115123,54494.15892380487,205809.63441720456,285219.5778406939,612774.712572941,500001.0
3.1451,14,1023,598,400,2562,-77.5792965,85.544337,63572.523007262134,524533.790450709,952129.9310163057,687112.0202918292,196652.05021589078,98601.0
2.6213,34,3496,743,1643,1231,2.594832,126.323198,16610.446279188876,25759.409466416364,153085.2134882702,631751.2814624512,279577.59602038405,500001.0
2.9608,31,1286,2,2559,323,-18.9681275,-68.963032,1555.8000674571658,521474.78776785353,480552.9334031905,150377.01525765902,173468.33601639787,182808.0
6.1247,34,5980,416,1662,1034,-60.791728,-123.507068,45008.69964623069,4048.55703047735,122293.53893131783,542297.8794330509,583987.8089029397,213210.0
4.0088,21,1184,254,1090,330,-37.395075,-17.414259,19012.42966063441,38080.21668678676,123691.11349659796,490281.6379853536,544535.9181350219,500001.0
1.6426,39,1066,10,958,292,-76.748442,5.346976,7747.690049471402,421402.30683766375,539642.4589824836,67900.62883743567,456.141312556066,79440.0
2.9083,26,2001,334,1238,186,-35.5674315,92.633982,10329.410803931138,613549.8400199116,773477.6772200016,98733.50402640476,669878.4532926815,78945.0
3.4992,46,1764,133,3086,130,23.9869815,-49.120765,41298.850066518295,2196.00506791643,185517.3696565469,484313.9727971661,465942.2381647772,500001.0
6.6227,4,5130,1796,3109,1446,30.051875,10.142724,29569.653885767308,38029.284998803916,497348.3221833505,524158.8045919711,542818.796231384,242073.0
2.551,7,1195,67,422,196,57.138234,172.48878,123110.31294644783,534121.7900228003,680974.6145190303,72831.17228630157,240693.200830378,92873.0
2.6819,38,2748,817,1381,442,52.831187,83.581221,36262.45546156177,83654.47575251877,9086.177403376401,736785.245230897,214428.2312116871,471483.0
11.2776,29,1595,320,4574,294,-0.6912535,168.536208,165521.2841409985,66833.00094865715,753476.1744779438,671958.9748825319,332976.1925778091,198660.0
3.7075,33,6101,319,4424,495,-13.662698,7.990048,27689.726077213672,86027.46048028687,162027.09546474158,536183.5999251216,523410.8703932677,190984.0
11.3499,37,2709,507,2292,457,-36.407305,44.751388,29733.26752453408,35381.931793968346,209206.89855828838,540692.8550413353,501481.8748515991,216949.0
2.2835,36,2940,564,1300,693,88.8104065,177.035311,6629.833163811051,380160.8167833549,789638.078792596,115068.43148500015,663916.1781033995,147846.0
2.693,30,811,332,841,424,-8.034027,173.995872,19113.818659778444,20516.212173959928,829604.1251343633,667834.953366029,335169.9895406548,120678.0
5.9908,25,1932,564,974,247,30.454253,95.68076,11936.785871477307,632440.7833523431,444109.19550954294,720263.4070122291,117026.12471006723,89596.0
5.2342,48,2421,248,300,236,-64.1337135,99.898537,6805.076436291244,462069.09630730713,616487.5304171791,397750.20523859863,79911.67281292347,77835.0
5.753,29,1009,410,900,516,-85.209436,-60.517099,23017.744052352737,25836.978241798297,157742.8614434931,531516.3253715762,581471.8578456845,245017.0
6.1984,35,2123,194,1964,706,27.2304125,132.571979,23717.689179185727,16481.533161376166,128305.0173930664,539775.3933630208,506650.56506528193,202401.0
3.4292,50,405,420,622,258,44.3244115,79.683027,14818.380635573387,517222.21626612573,700706.2952420119,190804.26689811997,589854.7331899825,71819.0
3.744,23,464,218,3057,462,-9.7011525,45.198291,10470.424583464546,693579.5539301557,722958.2163947001,450980.06781740603,145669.28016972888,266469.0
5.3922,35,7081,374,1149,1405,69.7501025,-18.11055,150914.53821886505,248382.09989938448,737961.4558767048,6679.716970402464,101872.33211286846,92920.0
4.9838,30,1790,420,880,1081,-58.0871615,-96.955975,126407.89520843637,504399.7020867069,510074.1857999711,744741.1311763804,671905.9825167703,315578.0
6.0133,22,2582,651,4037,642,-61.555127,96.905089,23146.64344768035,279776.8772998979,91800.56052102528,660957.6563800573,405707.5142465947,118718.0
1.9614,8,1398,1230,1310,438,-73.544234,-132.201434,200307.9455541651,367789.6996244124,413689.5984221731,470921.0071641298,711530.8353179186,228598.0
2.2513,1,2212,383,611,223,69.5060695,-175.306716,12059.76924493272,166265.53636545863,792116.2604317567,276153.4025951036,641182.3507912697,90195.0
2.3408,36,5676,227,2602,951,3.463439,109.554434,73502.17642103735,9331.73180062434,161042.35348998805,703301.719134571,693973.002150582,125816.0
2.1502,34,6634,621,3141,279,-67.391595,8.508201,24802.002004925427,2196.00506791643,157792.84858718564,563703.181911878,537709.1648351084,194374.0
11.6775,23,2833,238,2241,510,-16.6352015,46.283459,32920.49656228575,26368.718740165736,167439.86587086003,524839.735965111,565341.8018833678,483653.0
2.6212,13,3102,338,2341,626,-64.348873,-107.217573,32529.177834244343,36193.036374360294,109186.67851024283,528235.0234371605,548960.5330265932,500001.0
2.8197,33,1298,528,1321,415,79.408794,-105.416503,27740.82566170136,48391.15278361068,179631.88159167967,621840.1837625715,512068.155514845,135027.0
5.5104,15,10805,470,3449,347,31.366248,-54.450777,82392.97489999732,26815.501903748318,162741.98771536967,543918.4207108865,592849.1998672755,294875.0
6.0243,12,1070,309,933,76,31.842526,82.629067,31637.472454660765,25779.707331036374,352934.8476417641,394248.1438149203,671414.2286149046,359362.0
2.2091,13,1536,390,2193,276,-44.047874,-37.735938,175064.17572585898,276212.0670021164,400475.2559307667,692957.0054537681,712387.2262161213,147747.0
3.3194,23,2260,300,1065,374,28.6791015,147.727719,31280.905581308485,5975.6773943014705,149012.05196051288,550501.3199316147,577874.7441312977,193922.0
2.0473,51,1581,391,557,458,-25.415235,80.76607,20320.304226324148,259280.21899776894,1140.45327093282,257926.96387053945,456.141312556066,492085.0
5.3782,21,8724,483,2086,236,73.162241,-125.29495,32203.669390834337,9492.871142351556,236654.3059795037,552671.4747919322,528294.1635199605,207712.0
3.6856,16,1845,447,1219,545,28.1856425,-171.801448,15130.844972631665,569440.4645321419,721334.694824836,86573.42524400169,588727.8407646398,136398.0
3.0048,20,1613,180,721,329,32.4756655,68.414421,120.676446578151,532370.5866598445,793100.267225959,22276.802624624797,456.141312556066,66828.0
5.5754,34,3071,192,1630,366,-77.693357,178.577861,16109.709074580605,344381.48969474866,1140.45327093282,652114.8733315376,531713.0124162929,235810.0
4.4065,37,3617,576,1147,612,79.159615,-135.820922,38046.603401228305,21344.07028951598,173454.53036756333,523114.9836251622,538222.9115297623,500001.0
2.8034,40,1734,382,744,114,38.899187,-163.834989,24196.372023863594,189540.3279597864,741747.596289216,197897.68609103136,79883.27594768486,103072.0
4.5058,26,2391,287,2179,274,22.7231955,-95.224966,33039.6189131842,11024.514416041951,145199.78700745685,561635.902843802,556813.0354788683,303115.0
4.8967,51,1769,1543,870,358,-58.5056125,96.443448,16018.122115781462,476693.64421813714,742706.6057848833,454656.5634025935,699112.2252531267,133707.0
4.5893,2,1402,341,2824,682,39.4583535,-173.006467,41511.92669848629,45784.61323852089,161886.01202147518,528289.049356347,564926.7595138438,220457.0
6.995,46,3928,245,1079,1640,36.5587765,-104.79757,211734.11993530346,645023.562676627,702185.526825534,107337.17766577181,165479.70282156492,319136.0
4.0915,24,1238,269,1059,695,2.4667235,-167.000954,10295.094739988059,542982.2407334707,761406.4337670433,82007.98715830452,456.141312556066,146983.0
3.6862,33,2769,278,1591,740,-8.144663,-142.332673,37134.91422425551,2196.00506791643,131488.37413145992,541607.9762466166,591480.067967744,187671.0
3.9095,29,2105,804,1159,426,89.789592,115.161157,14939.788756390337,36488.80001724171,189079.09589966902,92583.5680169111,535699.2981869358,243703.0
2.7249,20,6911,542,659,325,-50.567512,127.116993,194368.65121573574,320617.75888979994,140932.5515986039,298326.22774343373,669112.2009801813,181463.0
3.0086,6,1485,371,714,308,-84.8737995,173.725144,13956.96388990503,637566.5828609483,683938.7530389912,75859.0093841715,236555.2989914845,205344.0
5.9924,12,21098,566,2218,983,-73.3965645,-32.543817,33700.20034087106,578631.3497739714,131644.40794143925,535347.638468829,654442.7808553163,302073.0
2.4963,37,5099,375,878,306,-88.1731625,-67.060622,149132.4366793573,9957.860726987907,483306.9843143208,291654.0986642218,527656.9457613472,53466.0
4.4482,3,248,557,379,366,78.0785295,-1.567609,142761.2589447421,137557.86209117767,172920.10375110872,430503.5540909587,23991.37432423544,158083.0
3.0872,18,1875,287,661,667,-42.620708,-122.562609,64447.84488607047,473375.76959700126,464495.7192771123,698787.2127392908,115245.66234106282,340368.0
4.823,33,1180,605,3323,705,42.5506835,-88.611826,11019.369950715449,159770.37511799484,183437.10683162845,504705.0369482922,628687.9214476291,484522.0
3.082,24,10589,811,1946,767,57.859787,-137.574886,43962.71950124738,14482.944192818277,155599.7074573949,568967.4796298628,532843.9167188718,171287.0
4.0667,17,2170,315,675,387,60.4273705,-125.678176,13538.984282643722,712394.1110335367,120246.6699439404,542638.2194692255,735945.1434323766,194426.0
4.1044,27,2362,981,1051,953,-68.791994,-124.998996,13236.90293264433,370596.5253849783,777003.3138071202,307709.4717721752,686271.1591838794,500001.0
3.2537,18,1928,92,1603,459,22.9171475,32.206159,136250.36456887476,40623.45640337681,899385.588242682,314877.6206516262,456.141312556066,163929.0
2.1331,19,1393,121,946,370,61.987517,146.241522,16650.0700190878,517779.0891193574,629111.2703812608,100006.57890780247,78061.14686878485,102696.0
11.2314,28,3109,202,1487,836,-66.0007515,-33.20787,6860.136894472305,24009.51289259519,151461.24365185614,505247.19560608943,577053.6215383245,398595.0
5.3614,19,2871,536,5119,326,9.013531,-62.415441,29424.007141110218,42423.75049233838,191253.73283484267,521294.08060218487,581917.3644778831,230170.0
3.7281,23,4759,399,1700,376,25.09202,87.209437,32266.4152988746,14558.92439886981,122256.21121138896,548117.649417617,531800.3098120097,500001.0
2.8015,29,7197,56,844,555,-56.2706995,-83.261803,33637.36510611213,175301.18780133378,438443.94948026736,708160.0620884835,646614.7558764344,259209.0
1.5393,25,1219,175,1950,702,60.257202,121.891601,10935.927832665755,150523.0231906615,48973.45407639381,181158.15541333632,726112.8977716833,87642.0
5.5449,1,7718,339,936,446,-54.587128,111.514188,29460.552112141566,445013.0467983829,171265.13286654087,779889.6443241725,625367.9626450067,98797.0
6.8161,40,1792,639,1867,562,23.2657745,151.462542,28209.981341692037,52431.08530614319,201719.9899901849,537170.7019284525,610975.808294165,450451.0
8.3388,36,3437,214,1305,636,-44.846262,2.522304,30968.334467606197,5752.942987054161,183516.79852419774,482250.60201899515,509611.9657224648,205265.0
3.2837,19,1546,531,1914,455,-32.98733,-173.603999,10004.01274745255,561198.44431366,715261.3416702173,162062.20458056364,677419.960620435,127381.0
6.6839,21,1663,365,1486,310,-77.847847,-178.512082,12430.775442178288,650136.1518513547,681680.4691983688,96107.88208569339,267761.32318762055,163878.0
