Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,Y
2.1715,7,2108,559,2115,576,11.339451,-31.771851,2074.609204883368,558471.3556665176,576866.3206402229,172539.39138396905,286485.9220081231,440047.0
4.2686,48,1989,368,834,263,-78.649357,124.656056,40530.780507101124,414636.05968940107,754635.2061389355,184523.78289659272,95467.69946552896,158200.0
2.3946,28,1877,324,790,270,56.51842,61.479794,92959.42984665032,609282.0594101462,695501.7801624746,71622.26991676031,99924.96750135098,54150.0
4.5803,8,4535,701,2560,661,-64.440607,-64.037834,159872.55174733588,288806.1079364694,396540.775796614,281897.0780819749,518779.64396449865,118495.0
3.4516,45,202,45,137,59,-12.157132,24.150368,2320.3265536729527,414015.6111645073,567561.1701200866,288914.4467727187,311210.4320563155,386207.0
3.813,45,2596,556,929,494,26.0711625,-26.404937,2275.0714242901017,291870.8534140144,460753.717706833,270273.3803936413,243595.67424536898,320334.0
3.7268,36,3017,574,1737,543,81.7190415,21.733261,134172.44966803477,750680.8899304107,933301.793002891,16938.396401572063,31167.66272188069,80944.0
4.9355,31,6759,1247,3737,1089,-35.3071755,69.191519,122319.32498556706,265353.0219429315,593923.6931688273,299375.79967813625,239496.16150853716,192592.0
3.5706,42,1588,370,1403,346,36.889006,-93.754545,10441.564624968874,71363.34294593948,129545.40444854257,430758.36079263064,391294.173858587,333516.0
3.5031,23,1397,291,1259,381,-41.709779,-161.122301,16501.560787117494,255608.4587619919,778110.2044426663,127959.83791926077,93944.16650158988,248286.0
2.4457,27,1014,212,625,263,-84.2079425,174.958784,81227.5201991884,219841.40441455995,228291.23939707744,257072.26422622052,273832.1362597628,79336.0
3.5742,36,977,140,454,86,-42.66035,109.582284,109454.16927230105,569101.2267649495,451047.67971227557,209502.11287128145,209803.83570573147,93850.0
2.3816,47,381,79,224,75,-31.097867,96.801193,43291.297927488195,147553.1413002043,337741.9551705477,372958.95022844017,371606.0636266494,216247.0
2.4199,17,513,201,632,176,-40.810703,96.417202,12814.570909445181,8198.368515168639,22700.303141381853,629750.8536318035,865485.9758627594,105272.0
1.8775,43,2179,594,1914,595,-16.540042,-45.243969,184705.70118383665,840661.2324746752,930930.4409295577,78719.60329411583,23308.833565001267,37704.0
2.4445,49,1432,361,552,268,-76.4679705,131.462663,19888.647364161217,660475.8514304255,816788.784843982,78591.36514905379,60568.26680026521,178614.0
2.4836,29,1265,311,767,277,-22.092094,50.780809,27025.91250627442,8796.116421564693,55507.60231279778,568150.9433405076,707346.8395228428,76010.0
4.9336,33,1050,123,532,145,-29.771743,-8.550409,44661.38443423322,799020.7660223129,885709.2303159687,78036.3824265392,39550.156980102474,108315.0
2.2862,31,2489,613,1140,465,-39.061657,149.721297,75905.51953957186,38429.88576761524,245615.40534635365,541471.6440963673,520311.662914056,190192.0
5.8928,33,1333,367,1090,371,-22.1254505,111.004292,16910.49744687142,229860.6888187984,155894.11850790988,352923.884463975,366623.63214944984,279350.0
2.3146,49,2631,712,2322,818,52.79614,-107.449359,3497.5625096623867,5208.192193891004,101856.28042411698,512227.0082764029,647410.8002922109,294104.0
3.744,9,2400,422,1206,402,3.0800995,58.026333,49808.336864581135,19000.7642404783,21192.745532831203,572546.8077518126,720405.2144922564,94360.0
3.5678,14,2013,320,888,312,29.143058,158.938752,2920.1487879714427,141532.60546348384,424042.9812979177,463866.9312696886,520386.88053295924,219359.0
4.1486,8,2138,375,1149,386,29.1618,-114.647713,71520.33194940387,240166.2075234873,632290.0534720259,276013.0840416223,316049.0538777161,64023.0
3.6153,49,830,174,357,170,34.377487,158.298195,15230.198345520823,253362.45551694118,162837.30346511008,213355.36814703475,264748.55058358033,400016.0
2.0661,16,4977,1257,3208,1265,22.394712,74.211881,1595.5379758596646,186511.19720530833,354579.613439828,289923.6831713788,290803.38077265356,349798.0
2.0051,50,1435,363,1379,396,-54.87388,104.660989,7160.712293146043,468852.3302633132,926573.9256484128,75188.3007338902,51697.83545151427,119193.0
6.7603,22,913,124,285,115,-54.9927495,-78.853099,30599.254373054282,11089.580296982338,227262.2609678781,709517.8881609038,789297.0874674192,392158.0
3.4922,13,3885,900,1888,687,-83.1934015,-173.876482,46816.80468201925,87800.26761365625,386695.11135369475,396496.36283932906,410360.4956104666,216564.0
1.484,30,1676,416,1585,472,28.2841325,-89.658598,34082.37846691614,850002.6804468997,1047340.3397247287,2756.0670092561286,4204.732410392748,52755.0
8.5321,19,6795,1074,3918,1203,-53.403085,-9.469235,3832.2947167844172,335693.7550696864,273749.1832959728,383026.81249199423,316555.79737085564,385844.0
3.4857,38,1501,326,860,274,24.2214315,-77.873362,16700.544761385812,606972.7966446164,678645.2067932779,64214.13832516772,124109.38667398764,124872.0
2.4896,44,3677,1118,2024,985,41.3384295,169.29408,13699.96741111057,309686.38145685586,371321.34540949564,72325.73530016547,84010.76558166493,136669.0
3.4583,5,1280,169,713,148,12.42838,166.084349,135762.6477965788,67612.06112234946,151293.89598656681,710201.9664020711,773228.9661463607,101811.0
4.262,26,3644,499,1060,431,86.5844155,-136.544183,41436.63646862213,856001.4462586241,867627.9841348466,19552.150384296427,11919.565052308275,180498.0
6.38,39,2011,254,1172,295,89.565,-71.947569,17131.2563058941,506311.8774306568,955527.4244582562,12528.94010507536,11562.117606006466,231903.0
3.1565,15,3953,656,952,495,-41.8958155,80.653809,16510.962967361593,461170.60151845764,84860.4416696239,396964.73557333683,485957.00063805154,118096.0
6.2848,8,4562,942,2322,828,-84.143164,89.792065,44874.38812921077,209329.14688193912,297964.9955159754,424964.7766020728,535457.5756763025,271655.0
3.9497,26,1986,317,1083,341,69.552032,164.902316,9509.693502980079,646782.6458166139,298879.05052075005,114110.32946229441,79449.7001558277,349122.0
3.2057,19,2724,578,1628,523,80.2532535,110.193935,20791.46440403905,82834.52932530244,219051.85795123124,675931.2428557879,778242.5659005685,102700.0
1.7644,31,1899,541,1045,414,-7.879658,114.871543,167452.9520925637,494618.5871505641,612587.2402999464,286287.44152478414,221933.89547897386,72246.0
1.8841,32,346,89,166,87,58.875869,37.282855,47298.76067258923,589868.2654140905,546039.2365735801,515253.1323220402,297321.50135927496,102440.0
2.8467,38,1329,312,811,278,30.5237115,-127.374124,44122.25200153639,34006.63697367318,175081.9879667519,726125.8062827844,773092.0899996064,96585.0
5.4652,16,4104,765,1776,631,-68.5558415,-57.110854,50957.63901416211,379470.5401793323,158888.14869888232,153396.42289421402,171990.03244924312,189149.0
3.4896,44,1552,408,1077,409,48.9466255,-57.213061,12450.435933038825,23835.670282175615,140860.4196678239,557941.1545197217,549485.0446898179,203717.0
6.4355,25,1377,294,786,337,-45.125449,100.022548,2484.5509039107656,14682.485358283026,56162.208437321045,545619.3943997573,661232.0295194617,422112.0
8.4062,11,5643,1038,3289,1134,11.20441,-129.849845,2677.6671133432437,486810.70213987975,567440.2039970298,116317.10503985052,118453.6000817865,470625.0
3.952,16,4679,1151,2100,955,41.693248,134.816215,27921.696347180725,18388.246177876255,183000.05686399824,567523.7066410399,635492.4372505628,366424.0
2.7433,24,1565,253,1061,275,-10.3913865,-105.357688,42738.47783989692,128064.61161783792,215222.83699038057,452071.4780732974,566711.4511153856,106362.0
2.7136,31,2885,598,1360,542,-44.2419705,18.72432,78412.38345809327,814779.5803331562,958521.2678316105,5909.963434546215,19879.334187272656,255255.0
3.0435,52,2934,624,1872,587,17.899908,82.476616,61891.792948457005,538008.8030812658,528908.385578544,169111.26067834566,193421.30476790425,68080.0
4.9289,10,1808,326,979,356,78.140424,-21.43575,62871.83833214297,650932.1668334369,783605.6895412109,189085.08652999162,101363.76890643798,140301.0
5.6221,18,4513,890,2752,1000,40.0379415,36.94185,70188.69482706208,582762.01582684,799708.1964022637,232503.05602627195,288538.8616340742,198704.0
1.8359,31,1580,363,842,263,19.4857945,-10.703883,4201.850289273925,24065.034851700373,133761.41298433125,468801.7932993362,461496.4270538338,110472.0
5.12,42,1694,226,537,224,-69.9188325,-111.948618,28139.958753745057,46841.06962731748,343718.244770004,529271.9807782022,703383.8523730567,335755.0
5.5822,26,2993,539,1194,405,13.871833,170.178396,38923.26626201148,335265.7105282777,333517.7593058759,192840.8901073939,137487.61238471977,235637.0
2.7863,11,7346,1480,3917,1308,-52.0532035,-98.882697,67334.07804791031,508422.31535250583,811384.1576333094,282751.08011805394,292320.53592013277,100397.0
2.9471,42,3787,854,1318,760,-10.5953045,-148.292012,58475.80706386394,346432.7196669973,680319.6555427824,168206.8735417499,118128.59620321143,137919.0
6.2572,8,1722,350,552,244,51.04995,147.596782,28474.609543747676,557982.3493804013,436873.2419383883,188675.2632696553,136300.9487027317,224745.0
4.8398,29,1729,354,1047,391,-3.899182,104.453181,4287.1991372938255,450753.5596197269,496036.0973725064,122291.78204865212,120069.97325670556,223453.0
2.9605,14,1845,487,815,355,0.1122725,145.235771,16392.168091216066,343460.94074343634,230178.50524527603,348019.318654662,392391.21461926686,124201.0
7.7265,22,2941,362,797,388,9.214377,-38.059979,83279.40448538715,78135.34574930106,240307.17492248744,319648.7776426393,437974.9979169667,250153.0
7.7686,15,1542,233,1528,328,71.5487205,110.247086,50682.464812982726,330745.0752298969,566070.5572632682,286698.0733220327,292319.7488259528,245614.0
4.0901,25,1565,362,551,359,-47.8794615,-179.409323,19008.335702469943,810840.7157802925,771660.9760721241,177055.8713034554,40398.98988389947,397574.0
5.7667,34,1074,140,304,143,53.3244915,-59.031762,7524.993247699327,357585.56855204917,604292.2780257,268167.77075100003,389240.2707341729,435096.0
5.2834,10,2077,425,1440,341,42.8195115,98.700135,61508.79047430862,25678.071223694682,244276.6017101493,198327.44727835074,586678.330824655,106228.0
4.3565,11,6491,1350,2831,1143,59.660941,67.581125,9635.302776066092,544416.5949470744,370841.43962057226,368552.9079429756,389089.46586530056,222473.0
4.3899,36,3533,803,1792,753,-60.2830345,131.115014,14083.748258363981,187781.57613128386,517087.1657396202,180745.28547613227,227710.4222967955,367509.0
2.4107,36,1356,265,547,253,-25.4561565,127.334601,28781.28824484638,843903.2461043937,859324.7942354354,20360.290525266144,36673.026184172166,67853.0
6.2961,25,4417,691,2144,610,4.996221,-38.727966,10894.377286456876,104384.14907978929,285153.00880173506,286362.2663275317,233278.3357740759,258017.0
2.9497,31,1820,418,864,347,84.67174,-66.223645,50870.684650263785,113466.61511684526,129742.75594896307,424829.0782766281,603742.5379312434,124047.0
3.7024,16,2362,399,1111,417,-12.668524,127.722259,22130.768479631733,298686.37705089437,456406.24480182974,248634.90389795287,336696.122441078,201157.0
3.0701,38,4241,1029,1814,781,32.9779275,-137.81334,11801.432715500525,10910.94806833169,93578.26619485834,701829.2971708244,593919.0911287841,194831.0
2.4064,17,2484,581,1238,437,-84.3572455,-23.144511,3676.4069673864224,178990.02521068387,111566.34485286425,369418.0328839016,316763.03685859346,258254.0
2.8754,44,938,199,609,205,2.308294,123.897537,21635.504790717532,411019.61593843345,644243.7613927957,69166.65459124472,84144.60863674986,165211.0
3.5578,33,987,206,498,213,-34.0532975,34.438707,11684.695541593665,493253.5781675946,658206.080482061,352800.0631061431,440201.84733446647,148792.0
2.0373,49,764,139,960,194,-77.4684385,39.431818,49996.26678652822,203479.60743310326,950616.361201955,86232.51245662484,21755.666728446166,46018.0
4.2924,27,332,90,414,97,20.0695835,170.993943,64513.78414159366,530579.1666734745,950062.4027092427,3448.72978536961,16793.03168950786,161276.0
3.845,47,949,123,121,100,-86.810303,-3.874265,44483.30563683959,311722.98478633503,541010.2048652085,344059.44161443424,268102.04206360626,379714.0
2.0925,46,2033,474,1848,544,-77.5792965,85.544337,30608.250255738756,313819.4424675257,694022.6422416525,154706.93845239154,239363.76652136116,154634.0
3.4371,48,4794,1379,3023,1125,2.594832,126.323198,616.6003059778029,334695.04770435015,374817.2365436735,213399.79569387846,119791.548140719,241746.0
2.041,18,2802,530,1521,415,-18.9681275,-68.963032,65675.59694541889,664913.4416124156,697412.197472575,282335.9144597998,476224.98165481276,77703.0
4.2193,33,5768,1132,3515,1082,-60.791728,-123.507068,9302.674802065967,121337.4696461316,119407.9252615971,382913.7908320377,318607.6155373366,99737.0
2.8964,45,1710,396,1000,476,-37.395075,-17.414259,37831.77795592855,209992.0610532815,592584.0550083754,102522.97845049332,42424.92993999942,240683.0
3.2744,31,526,96,390,109,-76.748442,5.346976,17913.730990384312,70013.4012774214,398288.2540524941,657298.4631992223,522719.0280243959,145802.0
2.8604,33,766,148,362,100,-35.5674315,92.633982,113948.03005379006,580291.2171004171,457838.7312728911,160407.21301891273,324594.5538238217,215147.0
4.6151,28,4041,540,2134,548,23.9869815,-49.120765,83846.83960759213,458284.5823740768,663457.89849531,542258.4955201434,298414.16405551706,140864.0
0.9618,34,1034,378,575,394,30.051875,10.142724,30510.766085699826,453365.36801482865,585761.3254093571,479637.08735851,255812.04940629602,162562.0
2.3772,32,1443,327,662,350,57.138234,172.48878,7762.571725016235,627958.0105536502,935886.6203726854,30614.569530162593,32853.7749199488,300978.0
3.5864,32,231,57,187,51,52.831187,83.581221,21465.43904515943,241665.60718124977,288208.27097477135,417924.1415511372,450866.28189752105,123550.0
4.4533,12,2433,443,866,422,-0.6912535,168.536208,83316.2541803618,351915.3019171872,160673.24527593184,627242.281908364,633004.4015697959,174061.0
4.4249,38,1319,180,866,217,-13.662698,7.990048,3254.1439271164645,133714.0251479587,599575.6975860277,63406.85512852796,69517.88920988847,357577.0
5.1819,43,847,160,426,169,-36.407305,44.751388,12914.894598447801,751321.6868209025,889973.3463239842,57041.430276217376,71913.39609111343,219565.0
3.6447,25,2511,692,1703,697,88.8104065,177.035311,40895.24254088319,2937.15807882269,303690.17428457766,362494.1733290172,558211.996325698,241626.0
0.9146,34,661,297,449,221,-8.034027,173.995872,19638.090761490763,112184.12385956306,145651.87949345695,388382.6861668519,194623.8888068019,127883.0
4.7761,16,1473,384,1307,351,30.454253,95.68076,3676.736713664398,386106.9649364117,420795.2164408542,50034.91833278635,86696.28706788366,327499.0
2.4723,49,593,163,374,158,-64.1337135,99.898537,37716.198603314064,39218.56418736914,269307.5735285811,182741.03359480714,204904.79927767554,176704.0
2.8134,12,2017,408,1907,377,-85.209436,-60.517099,57795.96429909414,321355.68388822634,354816.90024820797,507799.0816421302,677866.3227423074,114869.0
3.3035,26,2894,645,1801,575,27.2304125,132.571979,736.0358288453189,140358.08271898795,248543.40705588844,224707.49395161236,298953.2880557803,232887.0
2.1915,36,1408,381,1334,398,44.3244115,79.683027,59174.80852028971,185399.97810865947,466488.38770603266,198442.38313797966,164688.23804785035,170337.0
3.2748,36,1720,292,1229,330,-9.7011525,45.198291,14977.556612526116,889039.3403308666,749917.8388732194,67311.30320588785,64066.380819869606,54696.0
8.5049,40,4032,668,1464,623,69.7501025,-18.11055,2256.8228405850878,255791.87784253265,236847.57544330604,152059.28689462223,149928.49402194616,500001.0
5.8865,5,1228,190,614,168,-58.0871615,-96.955975,90210.37545911326,122942.83769315649,597438.4953782686,141014.52073931642,283068.03835655627,249536.0
7.3457,34,8781,1596,3057,1276,-61.555127,96.905089,1817.3970829468255,111426.84329148647,270005.4506171334,340279.40773543826,359445.21382300544,500001.0
4.2729,10,1379,266,401,197,-73.544234,-132.201434,44920.991205101214,193126.6895037039,496596.8830220131,273272.207286971,270778.82209529856,300621.0
4.7172,19,4483,873,2084,864,69.5060695,-175.306716,10454.34898493353,31764.057903881465,438673.93320448184,168311.46085810044,217950.1307594131,349356.0
2.7302,39,1337,292,491,253,3.463439,109.554434,2258.322153378237,814933.8262132949,1003268.4070898672,37191.17693344449,9457.210355283809,180495.0
4.3697,20,1280,149,216,137,-67.391595,8.508201,97787.60150443812,813789.945458257,693811.8148638938,157743.05688472683,116732.90389700698,162083.0
8.1504,6,4329,815,1842,713,-16.6352015,46.283459,6456.347546860893,9672.75899000102,18473.758264540054,792022.9803979178,856745.1128796472,357775.0
6.6225,27,1723,289,1129,294,-64.348873,-107.217573,9460.596130019496,140379.00978168557,414153.2137924419,269100.6690116865,387919.253295676,260168.0
4.0575,4,907,152,415,134,79.408794,-105.416503,62710.28111825443,471661.3501776186,392328.0050929672,325897.93064865255,407327.3449141245,135060.0
1.8129,25,2664,477,1168,436,31.366248,-54.450777,39768.9854815687,406643.54886635183,577094.017463776,198248.0116803377,184097.43416680844,319084.0
9.1183,16,3332,551,2287,627,31.842526,82.629067,1832.1428092697565,120061.61097560228,653450.5261800796,11510.893116507685,27848.89873544161,362091.0
4.2264,28,3494,579,1638,566,-44.047874,-37.735938,44778.362980958205,292563.52009810146,130547.69073817074,327424.06103405554,461865.0771815961,204727.0
2.9678,22,1641,503,595,412,28.6791015,147.727719,34203.24582063109,56286.09696357741,126156.29658923528,360349.5262672863,594813.1495101083,198813.0
4.4026,33,1846,407,864,375,-25.415235,80.76607,7563.306473941733,260825.40224452535,895938.3041839099,71728.68275917244,80181.63305645123,426615.0
4.2667,47,1987,247,733,243,73.162241,-125.29495,83800.53157198278,713237.7533985204,931888.3941395375,10448.958145796798,11421.985724764918,153587.0
5.4634,11,3068,547,1552,553,28.1856425,-171.801448,81929.69779794817,267640.583747584,265152.6995093864,516028.0335809575,663731.0223379616,152148.0
2.0027,8,3274,966,1739,618,32.4756655,68.414421,27473.641272991757,155820.8479920525,91708.40362410108,539268.381383764,525210.0614551824,130162.0
4.1208,26,4399,1115,2928,912,-77.693357,178.577861,13545.883185787028,161781.52928483594,719194.9413805559,125841.85186551373,71324.06017072647,300935.0
3.2518,26,2540,647,1498,573,79.159615,-135.820922,9534.681066136736,120021.40311843433,253115.62741752187,176314.69875002652,187268.67416585705,199531.0
4.2457,15,7204,1226,2953,1095,38.899187,-163.834989,25177.611689198093,648669.7072919364,470007.73054054525,300021.07546227623,216755.14270023446,121269.0
2.1459,44,2555,577,1965,472,22.7231955,-95.224966,17263.200162898233,408336.83345358376,543885.3169429004,144677.3365009265,35018.58334288994,140941.0
2.3222,46,3949,752,1750,556,-58.5056125,96.443448,41036.587175272194,135832.7502497414,409489.515410711,456648.9019612345,462750.72715202096,114853.0
3.1986,33,2563,470,721,394,39.4583535,-173.006467,61453.428038209066,206672.76247393276,546476.6319309295,322522.0600467934,210070.82260296392,122158.0
4.887,42,1583,408,896,379,36.5587765,-104.79757,1492.1446866546369,26645.67893152323,144852.09186372312,169911.02305822106,242783.01293895007,327632.0
6.5153,31,1578,231,667,207,2.4667235,-167.000954,31911.864288866323,446950.2677422528,960809.3004933156,118612.2355025387,95853.29543216288,288625.0
2.1265,46,3246,664,958,635,-8.144663,-142.332673,82070.15228404834,311998.61126188387,526824.4217650606,278815.7462446428,223206.6440021483,172381.0
7.0453,13,4886,788,1878,720,89.789592,115.161157,16039.302429515943,394082.8911523999,687088.0219892104,103606.57323107123,65291.872141834225,279261.0
3.2386,18,4183,994,3194,961,-50.567512,127.116993,13180.230897088217,367702.5850378374,481911.0716624875,105899.31918246228,43687.50889094404,132989.0
4.9332,43,4501,621,1738,606,-84.8737995,173.725144,36867.91624202321,215568.01080203164,450660.8586625189,105114.79610098175,97430.76951129081,277767.0
1.6934,24,1034,243,1131,275,-73.3965645,-32.543817,36033.739177678704,245462.71941008154,739884.9176872886,75688.65391380423,60093.27353573659,51599.0
4.735,45,1300,226,353,199,-88.1731625,-67.060622,1310.7249769903642,702513.0539298378,630295.231872041,80567.49188665158,15493.375395622666,370439.0
3.1502,44,1281,254,1238,292,78.0785295,-1.567609,36712.083514486345,261927.81180215834,415550.9149872742,126280.00960603927,74625.31495334992,106604.0
3.6427,22,1698,479,1408,418,-42.620708,-122.562609,16742.66689222723,735554.5344900427,605859.544497277,45250.76276865594,48929.77700074866,118697.0
4.3805,13,1799,458,944,376,42.5506835,-88.611826,54947.64364758707,133123.1038669653,145708.675929805,524272.14685445407,557734.5252616331,200412.0
1.6597,45,563,260,522,236,57.859787,-137.574886,9509.546570744646,18029.60269823039,233124.25115690898,450927.09847469575,434856.93502403283,131766.0
2.4478,52,174,25,257,32,60.4273705,-125.678176,412.3469440810268,55631.935898945005,56371.86352558928,461262.7867029382,362538.62084162433,226038.0
4.5765,5,3725,687,2584,695,-68.791994,-124.998996,43858.52937360745,158819.13661481472,219029.5166371478,404608.42156321456,617731.1927716942,196075.0
4.4018,47,1709,409,1156,307,22.9171475,32.206159,15259.888154264214,282664.9737202528,744462.5217816174,21410.825534636697,49515.34654465279,263776.0
2.1867,24,1467,287,1417,292,61.987517,146.241522,27325.9011190846,62270.193273150355,70871.37388740736,339167.68149951694,642296.1699681391,92651.0
6.3323,21,4899,874,2202,820,-66.0007515,-33.20787,4471.103553212362,60217.38772475244,380147.70810466114,273891.5815540202,205198.4768657547,354988.0
1.7936,37,2352,576,1013,489,9.013531,-62.415441,28110.687219890322,198795.37648331496,160210.29203364527,615506.121033932,682518.346009302,122593.0
4.2611,44,3718,773,2077,787,25.09202,87.209437,51058.8582280558,98803.42475451031,499552.608477743,50901.34878200819,197649.5995209874,204152.0
3.1229,35,2446,593,1722,533,-56.2706995,-83.261803,4044.6918324233825,4730.808995319907,22162.9034956147,680760.3860266434,736132.5097880322,273308.0
3.9973,44,1588,321,765,276,60.257202,121.891601,5503.450291176142,733233.1574842143,454438.80435537884,173719.0086578408,175270.2978282986,259750.0
7.1539,48,572,61,124,55,-54.587128,111.514188,141350.38936072908,433588.9537635677,867206.9810037302,172068.5466720304,235502.49431291147,214284.0
4.3673,44,4321,859,2884,780,23.2657745,151.462542,610.773142314591,5510.386528864299,87855.08410525492,537154.3565944226,464804.2133226592,378895.0
7.0176,3,8625,1397,3359,1167,-44.846262,2.522304,23001.40688982171,403676.9233856688,429285.41538607667,245964.83901676757,248234.94453776593,318885.0
2.1623,18,2321,520,1206,447,-32.98733,-173.603999,153732.42741702456,673549.6517309363,486364.5782442743,230003.5987239114,194761.53111355347,57927.0
3.1983,39,1665,304,794,300,-77.847847,-178.512082,29652.292606069946,54746.69180494058,95478.14702315851,560106.0339317635,629971.7838956551,129429.0
